XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
89023066206.0,0.083986,0.182181,3.029657,0.089039,0.249915,3.05848,0.080334,0.601144,3.047875,0.065268,0.775002,3.004291,-0.08599,0.490674,3.086787,-0.128233,0.225632,3.089663,-0.150762,0.003085,3.028924,-0.144426,-0.074389,3.019717,0.239336,0.488901,3.020025,0.284378,0.321175,2.869689,0.074596,0.355271,2.837534,-0.030555,0.342752,2.838991,0.012103,0.106579,3.037089,-0.032329,-0.373878,3.090073,-0.053946,-0.749836,3.13524,-0.095309,-0.812699,3.099995,0.157656,0.108993,3.0109,0.215493,-0.374624,3.119733,0.241456,-0.749937,3.136367,0.254006,-0.807986,3.091309
89023098496.0,0.084621,0.182882,3.029831,0.089399,0.250281,3.059063,0.081126,0.600514,3.048617,0.06577,0.7742,3.005087,-0.085794,0.491406,3.08666,-0.127692,0.230509,3.091903,-0.151522,6.8e-05,3.02878,-0.144802,-0.077453,3.019972,0.241674,0.494495,3.02342,0.275421,0.338059,2.855996,0.069451,0.379032,2.805169,-0.035857,0.384524,2.794918,0.012515,0.107321,3.036324,-0.032368,-0.373873,3.089954,-0.054862,-0.748652,3.133678,-0.094172,-0.811726,3.106621,0.158811,0.110021,3.012128,0.21573,-0.374156,3.119855,0.241438,-0.749699,3.136446,0.255406,-0.808629,3.091893
89023130279.0,0.085475,0.184361,3.030501,0.089933,0.251452,3.060334,0.082667,0.600952,3.050313,0.067219,0.773846,3.005518,-0.085845,0.494382,3.087405,-0.127418,0.231424,3.093023,-0.151001,0.006909,3.030834,-0.14514,-0.071978,3.021317,0.245093,0.503886,3.030041,0.329601,0.365665,2.864944,0.137302,0.376255,2.759882,0.035758,0.383571,2.730619,0.012672,0.108205,3.036017,-0.031272,-0.372571,3.091079,-0.054759,-0.748668,3.133672,-0.094381,-0.811558,3.103684,0.160169,0.111506,3.01372,0.215495,-0.370883,3.118582,0.240886,-0.748897,3.135261,0.256107,-0.808557,3.092522
89023161815.0,0.085925,0.184724,3.030782,0.090617,0.251867,3.061303,0.083599,0.603199,3.052355,0.071231,0.775529,3.006286,-0.084412,0.49597,3.08936,-0.12712,0.232291,3.091444,-0.150609,0.005148,3.02892,-0.143169,-0.074688,3.018102,0.245228,0.505138,3.031923,0.328396,0.366545,2.866441,0.16212,0.398913,2.704329,0.106655,0.406809,2.649679,0.013024,0.10873,3.035774,-0.031188,-0.37161,3.090879,-0.054754,-0.748704,3.133668,-0.103283,-0.819854,3.134306,0.160784,0.112125,3.014444,0.215157,-0.368407,3.118228,0.240624,-0.747099,3.134102,0.256216,-0.808736,3.092174
89023214871.0,0.086189,0.184897,3.030958,0.090308,0.251902,3.062127,0.083996,0.602821,3.052855,0.074064,0.775702,3.007934,-0.08416,0.496178,3.089384,-0.126703,0.233772,3.092001,-0.147943,0.013205,3.024384,-0.141689,-0.074786,3.015254,0.248992,0.502026,3.038794,0.347631,0.366207,2.880962,0.248987,0.410871,2.674975,0.218522,0.421331,2.603659,0.013142,0.109455,3.033744,-0.03131,-0.371596,3.090814,-0.054976,-0.747323,3.135887,-0.095459,-0.81145,3.111439,0.161914,0.111798,3.017446,0.215248,-0.368777,3.118119,0.241812,-0.747211,3.136842,0.256678,-0.808717,3.091462
89023247456.0,0.086633,0.18521,3.031175,0.090182,0.252096,3.06296,0.084642,0.602724,3.053309,0.074617,0.775185,3.007897,-0.083571,0.496477,3.089415,-0.126627,0.235883,3.091297,-0.147642,0.004367,3.015648,-0.141728,-0.074962,3.012224,0.25684,0.498246,3.045195,0.354161,0.353181,2.89664,0.357842,0.419238,2.669421,0.359069,0.441257,2.598163,0.01309,0.109722,3.033019,-0.03155,-0.372073,3.09182,-0.055095,-0.746518,3.135583,-0.092337,-0.806789,3.099906,0.163151,0.111314,3.018762,0.214909,-0.36778,3.116855,0.240866,-0.745952,3.134759,0.257122,-0.808848,3.091569
89023279057.0,0.087089,0.185819,3.031435,0.090867,0.25242,3.064219,0.087658,0.603107,3.056589,0.076065,0.77437,3.009326,-0.083217,0.496465,3.089264,-0.125298,0.236984,3.089364,-0.146473,0.016307,3.014209,-0.141771,-0.071238,3.006703,0.258313,0.497684,3.046247,0.42896,0.379934,2.970726,0.436628,0.39594,2.74495,0.441262,0.417755,2.64147,0.012968,0.11027,3.032138,-0.03142,-0.372053,3.092118,-0.055059,-0.746678,3.135704,-0.094026,-0.808499,3.101416,0.16353,0.111455,3.019232,0.215062,-0.367872,3.116996,0.240439,-0.746406,3.134846,0.253919,-0.808912,3.093438
89023321449.0,0.087638,0.186494,3.03205,0.09174,0.252907,3.066246,0.091318,0.604708,3.060455,0.078823,0.774533,3.010401,-0.082712,0.496579,3.089102,-0.124706,0.237634,3.088675,-0.146345,0.016546,3.013097,-0.14192,-0.070033,2.995798,0.261465,0.497124,3.047946,0.437064,0.39116,2.964074,0.514376,0.411327,2.753186,0.541992,0.420166,2.698268,0.01279,0.110735,3.031305,-0.031886,-0.372723,3.092932,-0.054706,-0.747143,3.135686,-0.09346,-0.807873,3.095805,0.164204,0.111456,3.020887,0.214998,-0.368272,3.116997,0.240481,-0.746418,3.134635,0.254648,-0.809334,3.093054
89023353533.0,0.088221,0.186973,3.031909,0.092368,0.253443,3.066842,0.092643,0.605534,3.059279,0.081692,0.777295,3.012624,-0.080182,0.496011,3.088324,-0.123824,0.239213,3.089049,-0.145916,0.018235,3.012254,-0.141671,-0.070404,2.993582,0.264957,0.495878,3.049238,0.445646,0.398326,2.966518,0.581247,0.408117,2.7892,0.677246,0.412842,2.694361,0.012949,0.111244,3.030585,-0.031984,-0.372758,3.093091,-0.055301,-0.747229,3.133639,-0.093758,-0.807762,3.094741,0.164611,0.111428,3.021006,0.214948,-0.367982,3.11626,0.23977,-0.745844,3.135372,0.256307,-0.809907,3.095995
89023387392.0,0.089128,0.187895,3.031849,0.093686,0.254322,3.067815,0.095291,0.607465,3.060606,0.082302,0.778637,3.013416,-0.078489,0.496167,3.08895,-0.123164,0.241426,3.088539,-0.144863,0.03573,3.007837,-0.140131,-0.064066,2.980825,0.268172,0.495684,3.049584,0.479492,0.421143,2.961711,0.648086,0.398037,2.820298,0.743886,0.395653,2.775215,0.013044,0.111777,3.029977,-0.031972,-0.372828,3.093224,-0.05534,-0.748204,3.135089,-0.093539,-0.807933,3.094723,0.165433,0.111752,3.020884,0.214526,-0.367418,3.116114,0.239722,-0.745834,3.135295,0.256383,-0.810174,3.09603
