XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
2337379960.0,-0.108651,0.155018,2.742689,-0.105546,0.218558,2.776883,-0.108984,0.552882,2.763914,-0.121208,0.733316,2.718927,-0.277648,0.437315,2.762851,-0.31529,0.197826,2.765173,-0.309605,0.01741,2.690621,-0.289654,-0.076757,2.664558,0.036836,0.449544,2.735196,0.085015,0.315608,2.542967,-0.028981,0.264404,2.304321,0.052429,0.248535,2.187259,-0.177833,0.082404,2.735806,-0.201278,-0.453754,2.832546,-0.165496,-0.831007,2.90722,-0.202258,-0.881148,2.887028,-0.039088,0.085431,2.737473,-0.029568,-0.448732,2.826739,-0.061134,-0.831615,2.913783,-0.022421,-0.88957,2.905981
2337421752.0,-0.109547,0.155012,2.743172,-0.106329,0.218739,2.776972,-0.109927,0.553123,2.762553,-0.123332,0.734939,2.720191,-0.278506,0.437608,2.764149,-0.31615,0.19936,2.768047,-0.311202,0.018958,2.693359,-0.292182,-0.07511,2.666298,0.035941,0.450403,2.736207,0.084607,0.316359,2.542546,0.098708,0.323258,2.339599,0.077579,0.250096,2.188647,-0.179553,0.082716,2.737082,-0.201412,-0.453338,2.833353,-0.165614,-0.83026,2.906297,-0.202083,-0.880972,2.887496,-0.039757,0.08533,2.738083,-0.029886,-0.448464,2.827172,-0.060019,-0.831874,2.915085,-0.027886,-0.890013,2.899068
2337456079.0,-0.109848,0.155515,2.743414,-0.106631,0.219177,2.776896,-0.109716,0.55333,2.762132,-0.124775,0.736173,2.721442,-0.279915,0.437002,2.764893,-0.318442,0.202824,2.770606,-0.312186,0.01858,2.696233,-0.293969,-0.075332,2.668135,0.035473,0.450366,2.737733,0.087604,0.319554,2.542343,0.114024,0.335795,2.341281,0.125244,0.257813,2.204836,-0.180905,0.083428,2.737706,-0.201755,-0.452886,2.834038,-0.16602,-0.830181,2.906849,-0.203071,-0.882887,2.89192,-0.039693,0.085624,2.738313,-0.030026,-0.448271,2.827481,-0.05754,-0.832927,2.918486,-0.026151,-0.88845,2.888048
2337489033.0,-0.110905,0.156247,2.743764,-0.107653,0.220077,2.776624,-0.111327,0.554062,2.760447,-0.125719,0.736699,2.7214,-0.281133,0.436427,2.765844,-0.319062,0.204404,2.772256,-0.315289,0.020639,2.702501,-0.296316,-0.072721,2.673039,0.034938,0.450347,2.737425,0.089419,0.322964,2.542753,0.143577,0.28815,2.279969,0.113648,0.23731,2.235786,-0.182663,0.084217,2.738285,-0.202462,-0.452405,2.834109,-0.165131,-0.830365,2.906882,-0.205965,-0.882862,2.887234,-0.040108,0.086205,2.738913,-0.030061,-0.448234,2.827525,-0.057539,-0.833099,2.91864,-0.026537,-0.888644,2.887541
2337521826.0,-0.11241,0.156281,2.744304,-0.109544,0.22049,2.776612,-0.115435,0.556028,2.759831,-0.126685,0.737146,2.721222,-0.281842,0.435945,2.766159,-0.319704,0.201849,2.773197,-0.316359,0.010921,2.70625,-0.297144,-0.081705,2.67474,0.033786,0.449685,2.737344,0.090197,0.323471,2.542899,0.164063,0.298096,2.310303,0.175598,0.258843,2.211402,-0.184221,0.084274,2.739083,-0.203918,-0.452318,2.834532,-0.165112,-0.830347,2.906886,-0.205852,-0.882946,2.887616,-0.040858,0.086321,2.73939,-0.03079,-0.448235,2.827671,-0.057542,-0.833248,2.918774,-0.027519,-0.889008,2.887256
2337566089.0,-0.112902,0.154648,2.744755,-0.109873,0.21933,2.776419,-0.114113,0.555374,2.759593,-0.128477,0.737507,2.720848,-0.281389,0.435427,2.765939,-0.320167,0.200909,2.774459,-0.319476,0.01626,2.711114,-0.30004,-0.077058,2.681904,0.033413,0.449401,2.738062,0.110396,0.359473,2.552747,0.173684,0.293514,2.313055,0.203679,0.260225,2.232014,-0.184084,0.083002,2.739535,-0.204486,-0.452463,2.834764,-0.164735,-0.830268,2.906505,-0.198038,-0.883089,2.885232,-0.042732,0.084815,2.740236,-0.031246,-0.448644,2.827579,-0.062817,-0.831819,2.913455,-0.022574,-0.889527,2.888614
2337598941.0,-0.113351,0.154113,2.745057,-0.110581,0.218797,2.776261,-0.11449,0.554762,2.759694,-0.128749,0.737346,2.720513,-0.281465,0.434621,2.76573,-0.320434,0.19939,2.775571,-0.321935,0.014309,2.712008,-0.3069,-0.081067,2.687227,0.033197,0.448923,2.739643,0.109855,0.360288,2.555176,0.192261,0.291504,2.363043,0.221313,0.271973,2.284918,-0.184132,0.082507,2.739784,-0.20547,-0.452312,2.834464,-0.167097,-0.828002,2.905104,-0.201037,-0.881644,2.883155,-0.043557,0.084248,2.740692,-0.030888,-0.448252,2.826583,-0.061956,-0.830584,2.913373,-0.024145,-0.888432,2.887585
2337643236.0,-0.114113,0.153831,2.745371,-0.111698,0.218612,2.775986,-0.115914,0.55449,2.75913,-0.128808,0.737392,2.720508,-0.282097,0.433846,2.765529,-0.320927,0.198436,2.776314,-0.324913,0.001877,2.707245,-0.308085,-0.09373,2.684661,0.033142,0.448572,2.741312,0.109909,0.360375,2.559122,0.194499,0.29237,2.380375,0.232507,0.265576,2.277457,-0.18468,0.082038,2.740175,-0.205911,-0.452392,2.83429,-0.167047,-0.827807,2.904975,-0.200983,-0.881438,2.883343,-0.044234,0.083899,2.741162,-0.03091,-0.448152,2.826596,-0.067096,-0.831231,2.911281,-0.022908,-0.893728,2.924887
2337695332.0,-0.114435,0.154594,2.745724,-0.112497,0.219372,2.775634,-0.116914,0.554919,2.75838,-0.129368,0.737383,2.720475,-0.282863,0.432943,2.765014,-0.322056,0.197581,2.776302,-0.324987,0.002305,2.707388,-0.309496,-0.093586,2.685104,0.034468,0.447603,2.744222,0.1111,0.35771,2.566077,0.21544,0.29213,2.407643,0.255336,0.261891,2.295058,-0.185504,0.082442,2.740348,-0.205791,-0.450451,2.833556,-0.166332,-0.828163,2.904745,-0.204202,-0.880449,2.881232,-0.043573,0.084516,2.742208,-0.031172,-0.447569,2.826391,-0.064939,-0.831605,2.911635,-0.020355,-0.893799,2.92484
2337739210.0,-0.115633,0.159479,2.745998,-0.114163,0.22353,2.775075,-0.117836,0.556128,2.757672,-0.129372,0.737487,2.720412,-0.283439,0.433678,2.764303,-0.324209,0.197829,2.775445,-0.326388,0.004551,2.707701,-0.311173,-0.091383,2.68546,0.035732,0.447966,2.747463,0.155724,0.354171,2.574668,0.224119,0.285137,2.397689,0.292725,0.244629,2.253668,-0.187245,0.08738,2.740452,-0.205654,-0.45045,2.833505,-0.165929,-0.82821,2.904378,-0.205721,-0.887664,2.885456,-0.043703,0.087086,2.742789,-0.031326,-0.447349,2.826418,-0.062976,-0.831496,2.911899,-0.032288,-0.887695,2.875856
