XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
2319123497.0,-0.116086,0.151685,2.742165,-0.115952,0.217283,2.766768,-0.119035,0.552417,2.750405,-0.123989,0.733707,2.704568,-0.287397,0.433982,2.752067,-0.326082,0.19924,2.758322,-0.314324,0.009619,2.679079,-0.29111,-0.089602,2.646395,0.043492,0.436682,2.748673,0.095984,0.265352,2.642735,0.019812,0.169586,2.476097,-0.005623,0.147705,2.45103,-0.187324,0.077178,2.735549,-0.204415,-0.450382,2.830159,-0.165763,-0.830406,2.90667,-0.204104,-0.883239,2.889001,-0.044575,0.077112,2.742016,-0.030671,-0.447633,2.825727,-0.064977,-0.830304,2.916263,-0.028335,-0.888736,2.890943
2319155241.0,-0.116974,0.150931,2.742493,-0.116736,0.216611,2.766605,-0.118724,0.551968,2.750675,-0.124109,0.733787,2.704655,-0.287633,0.43407,2.752293,-0.326053,0.201066,2.758044,-0.317995,0.017372,2.676573,-0.295223,-0.082245,2.645339,0.04196,0.437236,2.750441,0.099087,0.270219,2.639416,0.046377,0.161464,2.471925,0.016488,0.104451,2.386639,-0.189335,0.076568,2.735284,-0.204357,-0.450636,2.83022,-0.165771,-0.830411,2.906634,-0.205135,-0.881765,2.885348,-0.045187,0.076346,2.742695,-0.030923,-0.447915,2.826364,-0.060643,-0.83281,2.91998,-0.022637,-0.890071,2.905588
2319198324.0,-0.117851,0.150199,2.743127,-0.1184,0.215619,2.767235,-0.126253,0.550909,2.753087,-0.124148,0.733665,2.705028,-0.288336,0.434248,2.752352,-0.326892,0.202561,2.757822,-0.318099,0.019401,2.675855,-0.294952,-0.08003,2.644839,0.041314,0.436719,2.750752,0.102024,0.272726,2.637065,0.085057,0.1571,2.466904,0.05603,0.088379,2.353374,-0.190289,0.075809,2.734935,-0.204236,-0.451011,2.830281,-0.165658,-0.830311,2.906379,-0.20506,-0.881749,2.885362,-0.044923,0.075409,2.744354,-0.031472,-0.448147,2.826954,-0.062642,-0.833584,2.917796,-0.019707,-0.891028,2.912185
2319230790.0,-0.118013,0.150572,2.743493,-0.118571,0.216061,2.767126,-0.126423,0.551524,2.752515,-0.124628,0.733632,2.705579,-0.289313,0.434223,2.752992,-0.326933,0.202499,2.757844,-0.311586,0.003352,2.669336,-0.289353,-0.096572,2.639894,0.041166,0.436992,2.750729,0.100926,0.27916,2.626373,0.113809,0.145273,2.462535,0.111755,0.069092,2.343595,-0.190912,0.07602,2.735121,-0.204235,-0.451153,2.830424,-0.166523,-0.83021,2.905939,-0.205044,-0.881728,2.885353,-0.044026,0.076053,2.745618,-0.031599,-0.447731,2.827724,-0.063329,-0.83381,2.91792,-0.027688,-0.887006,2.884636
2319264593.0,-0.118187,0.150683,2.74381,-0.118744,0.216224,2.76706,-0.126459,0.551626,2.752497,-0.124674,0.733632,2.705642,-0.290385,0.434716,2.753563,-0.327542,0.202617,2.757472,-0.317919,0.019661,2.676389,-0.295227,-0.078954,2.643694,0.040064,0.437252,2.750713,0.101793,0.281381,2.624915,0.13806,0.141847,2.461296,0.170532,0.060425,2.339677,-0.191428,0.076164,2.735252,-0.204513,-0.45108,2.830431,-0.166533,-0.830292,2.905978,-0.205324,-0.881923,2.886623,-0.043689,0.076226,2.74632,-0.032114,-0.447639,2.828363,-0.066941,-0.831412,2.914316,-0.027346,-0.88675,2.883638
2319307783.0,-0.118565,0.150964,2.744243,-0.119211,0.216584,2.767208,-0.127304,0.552137,2.752798,-0.125213,0.733555,2.70543,-0.291829,0.435988,2.755104,-0.333085,0.207841,2.75566,-0.318057,0.024239,2.677774,-0.296229,-0.074268,2.644668,0.039013,0.43811,2.751038,0.116239,0.281043,2.620876,0.193115,0.123413,2.447092,0.224995,0.069311,2.361459,-0.191816,0.076367,2.7353,-0.205604,-0.451243,2.83078,-0.166527,-0.830309,2.905953,-0.205234,-0.881867,2.886693,-0.043654,0.076525,2.74705,-0.032643,-0.447938,2.828925,-0.067227,-0.832198,2.9175,-0.024953,-0.889947,2.928012
2319340636.0,-0.118905,0.151098,2.744447,-0.119586,0.21675,2.766967,-0.127433,0.552232,2.752426,-0.125749,0.73364,2.705331,-0.292728,0.43603,2.75558,-0.334333,0.208438,2.75618,-0.318288,0.013205,2.676196,-0.294182,-0.08433,2.642312,0.037469,0.438934,2.752159,0.127516,0.292693,2.631291,0.214575,0.131549,2.473118,0.255127,0.081177,2.398254,-0.192529,0.076511,2.735325,-0.206231,-0.450882,2.830765,-0.166524,-0.830561,2.906979,-0.205144,-0.882052,2.886775,-0.04372,0.07671,2.747582,-0.032859,-0.448224,2.829304,-0.0623,-0.832956,2.91991,-0.023658,-0.890655,2.927777
2319373493.0,-0.119475,0.149819,2.745123,-0.120423,0.215535,2.767204,-0.128922,0.551102,2.752499,-0.128078,0.731643,2.704231,-0.292856,0.435902,2.755383,-0.335239,0.209308,2.756968,-0.324799,0.024408,2.683095,-0.298797,-0.072216,2.648434,0.037173,0.438852,2.752394,0.134236,0.292306,2.63631,0.227127,0.135603,2.487312,0.288629,0.064802,2.387953,-0.192734,0.07525,2.735481,-0.206863,-0.450859,2.831018,-0.166652,-0.830388,2.906319,-0.205148,-0.881881,2.886199,-0.044079,0.075555,2.748724,-0.033028,-0.448352,2.829294,-0.067362,-0.833462,2.917629,-0.015396,-0.892502,2.924861
2319405307.0,-0.119639,0.149726,2.745163,-0.120874,0.215457,2.766718,-0.130694,0.550302,2.751304,-0.128144,0.731633,2.704123,-0.293103,0.436046,2.754901,-0.336344,0.209736,2.756642,-0.324765,0.02441,2.684825,-0.300933,-0.073618,2.653066,0.037063,0.439056,2.753202,0.140816,0.290226,2.641808,0.26691,0.119938,2.482616,0.308316,0.067935,2.400352,-0.192846,0.075029,2.735206,-0.208104,-0.45087,2.830687,-0.166692,-0.830267,2.906517,-0.205005,-0.881799,2.886419,-0.044131,0.075321,2.749272,-0.033115,-0.448663,2.829098,-0.06724,-0.833636,2.916183,-0.012993,-0.892547,2.90744
2319447615.0,-0.119918,0.149732,2.745108,-0.121221,0.215475,2.766212,-0.130792,0.550272,2.751161,-0.128978,0.731866,2.70423,-0.294047,0.436045,2.754601,-0.337467,0.209112,2.755613,-0.324925,0.020811,2.686177,-0.304917,-0.079351,2.659159,0.037029,0.439227,2.753486,0.152948,0.291853,2.6502,0.274326,0.116492,2.484881,0.323651,0.064072,2.407538,-0.193327,0.074901,2.735002,-0.208498,-0.45057,2.830266,-0.166721,-0.83012,2.906702,-0.205309,-0.882656,2.889255,-0.044205,0.075251,2.749263,-0.033253,-0.448806,2.828953,-0.060532,-0.834383,2.921341,-0.013006,-0.893818,2.916562
2319481015.0,-0.119975,0.149749,2.745091,-0.121644,0.215533,2.765802,-0.131099,0.550598,2.751128,-0.129033,0.731916,2.704221,-0.29431,0.435756,2.751874,-0.337386,0.208614,2.755738,-0.32547,0.01978,2.68704,-0.309195,-0.082369,2.666079,0.036889,0.440226,2.755342,0.156307,0.291644,2.655427,0.278478,0.118375,2.49303,0.334307,0.065887,2.420458,-0.193365,0.074926,2.734917,-0.208865,-0.450158,2.829885,-0.167766,-0.829114,2.90679,-0.205789,-0.881861,2.888067,-0.044205,0.07525,2.749264,-0.033328,-0.448975,2.828237,-0.060122,-0.834014,2.921075,-0.013294,-0.893521,2.917973
2319523905.0,-0.12016,0.149035,2.745332,-0.121983,0.214772,2.765559,-0.131245,0.549222,2.750762,-0.129259,0.731901,2.704302,-0.294112,0.435334,2.751274,-0.339127,0.204197,2.753576,-0.326565,0.01774,2.686682,-0.310724,-0.084641,2.667166,0.036784,0.440291,2.7564,0.164517,0.281634,2.658372,0.281983,0.119823,2.507383,0.335153,0.068521,2.432185,-0.193318,0.074258,2.734871,-0.209119,-0.450056,2.829374,-0.167611,-0.828889,2.905679,-0.205457,-0.881928,2.887886,-0.044481,0.074413,2.749963,-0.033507,-0.449014,2.828003,-0.063034,-0.833743,2.91893,-0.013413,-0.89309,2.919002
