XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
23827932126.0,-0.14509,0.12214,2.827644,-0.14511,0.187555,2.88529,-0.127131,0.558207,2.875182,-0.106989,0.745278,2.834353,-0.29007,0.44442,2.861128,-0.355657,0.183255,2.873987,-0.368473,-0.057796,2.778112,-0.355273,-0.149325,2.745169,0.052776,0.460078,2.882668,0.304821,0.392929,2.829744,0.531127,0.358612,2.746253,0.622814,0.351127,2.699474,-0.224831,0.048162,2.809565,-0.296247,-0.455185,2.855012,-0.32675,-0.858204,3.010917,-0.383779,-0.965115,2.992875,-0.07143,0.043095,2.823195,-0.059578,-0.439283,2.851239,-0.101148,-0.874798,2.897372,-0.095626,-0.920525,2.801317
23827965276.0,-0.143482,0.123498,2.826374,-0.144565,0.188732,2.883848,-0.126302,0.558186,2.873152,-0.104707,0.745401,2.834004,-0.290401,0.444908,2.858527,-0.35467,0.187604,2.870132,-0.363606,-0.008257,2.77545,-0.355882,-0.106935,2.746241,0.054762,0.460809,2.886115,0.305103,0.393051,2.831604,0.530949,0.35872,2.74842,0.622633,0.351236,2.701642,-0.223582,0.04898,2.807478,-0.293701,-0.454429,2.848824,-0.326879,-0.858219,3.010627,-0.381795,-0.962166,2.981667,-0.069448,0.043758,2.822978,-0.059343,-0.439335,2.851437,-0.100958,-0.875432,2.898358,-0.091605,-0.965766,2.854623
23828007678.0,-0.141393,0.123873,2.825305,-0.143583,0.188983,2.882771,-0.126222,0.558233,2.872493,-0.104318,0.745972,2.834082,-0.290247,0.444389,2.855323,-0.353157,0.187748,2.866358,-0.362417,-0.009333,2.774697,-0.353369,-0.106231,2.740369,0.055537,0.460992,2.887224,0.306165,0.393085,2.834484,0.508967,0.35693,2.770443,0.600649,0.349446,2.723666,-0.220663,0.048959,2.804282,-0.292874,-0.454465,2.846413,-0.326181,-0.858245,3.009866,-0.373267,-0.960874,2.989273,-0.066408,0.043568,2.8233,-0.05843,-0.440862,2.852287,-0.10031,-0.875736,2.90022,-0.090674,-0.96605,2.854392
23828072626.0,-0.137429,0.124102,2.823771,-0.140738,0.18911,2.881367,-0.12461,0.558566,2.872282,-0.102212,0.746832,2.834209,-0.28842,0.443719,2.85228,-0.352446,0.187369,2.858923,-0.358377,-0.011227,2.77085,-0.348932,-0.106655,2.732728,0.057239,0.460921,2.889488,0.300332,0.393659,2.84425,0.517325,0.355312,2.768829,0.613213,0.346276,2.748,-0.216797,0.048678,2.80222,-0.291272,-0.455022,2.84212,-0.325124,-0.859375,3.009014,-0.370645,-0.95695,2.986131,-0.061912,0.044119,2.822064,-0.056669,-0.441058,2.852565,-0.100363,-0.875873,2.901998,-0.08987,-0.966083,2.854461
23828105348.0,-0.135186,0.124242,2.823011,-0.138717,0.189193,2.880706,-0.12271,0.558957,2.87248,-0.100233,0.747749,2.834102,-0.286898,0.443647,2.851021,-0.349964,0.187701,2.856263,-0.35478,-0.011321,2.76923,-0.345767,-0.106621,2.730693,0.058283,0.460852,2.889688,0.298033,0.394004,2.846465,0.520662,0.354364,2.766419,0.613487,0.34609,2.748253,-0.214468,0.048953,2.800844,-0.288443,-0.452641,2.833723,-0.324554,-0.859042,3.007721,-0.372836,-0.956339,2.986479,-0.059827,0.04409,2.821681,-0.056135,-0.441311,2.852695,-0.10016,-0.875965,2.903183,-0.088691,-0.966486,2.855633
23828148541.0,-0.133981,0.123994,2.822696,-0.138189,0.189039,2.880394,-0.122147,0.559247,2.872571,-0.098263,0.748108,2.834614,-0.284323,0.443774,2.847915,-0.347474,0.185176,2.849729,-0.352108,-0.01545,2.767196,-0.344798,-0.110231,2.727059,0.0592,0.460864,2.890134,0.297381,0.394174,2.847082,0.522155,0.354074,2.767131,0.614175,0.345807,2.751358,-0.213115,0.04883,2.800414,-0.288024,-0.454157,2.831592,-0.324096,-0.861439,3.004144,-0.371829,-0.956223,2.97825,-0.058653,0.043897,2.821475,-0.054802,-0.441886,2.853225,-0.099889,-0.875929,2.903077,-0.088294,-0.966367,2.855963
23828211511.0,-0.132164,0.123908,2.821611,-0.136734,0.188949,2.879465,-0.120637,0.559834,2.872698,-0.095014,0.747585,2.833867,-0.282301,0.443358,2.845427,-0.344332,0.184814,2.846629,-0.349595,-0.015843,2.764197,-0.341763,-0.11036,2.723423,0.059987,0.460972,2.889706,0.297132,0.394312,2.847827,0.524091,0.35365,2.765093,0.614492,0.345687,2.751127,-0.211034,0.048982,2.798741,-0.287185,-0.454668,2.828088,-0.323897,-0.860272,3.001682,-0.371496,-0.956708,2.981893,-0.057033,0.043859,2.820629,-0.054539,-0.441923,2.853115,-0.099915,-0.875964,2.902864,-0.087612,-0.967141,2.857173
23828255790.0,-0.130698,0.123784,2.820462,-0.13532,0.188894,2.878252,-0.118679,0.56009,2.871573,-0.092743,0.747082,2.834929,-0.280679,0.443151,2.843878,-0.342824,0.185415,2.845573,-0.34842,-0.015123,2.762772,-0.339544,-0.109644,2.722229,0.060875,0.461104,2.88932,0.301537,0.39268,2.846057,0.524596,0.353268,2.763545,0.61447,0.345506,2.750727,-0.209723,0.048955,2.797718,-0.28583,-0.454014,2.824235,-0.324215,-0.860625,3.000824,-0.374958,-0.956801,2.984136,-0.055742,0.043889,2.819607,-0.054253,-0.441978,2.853161,-0.099611,-0.875339,2.903949,-0.087864,-0.966752,2.856315
23828288471.0,-0.129042,0.123633,2.819142,-0.133644,0.189066,2.876803,-0.116242,0.561369,2.869449,-0.08861,0.753374,2.83797,-0.27919,0.443191,2.842768,-0.341883,0.185192,2.844912,-0.346857,-0.014997,2.761011,-0.338267,-0.109557,2.7205,0.062363,0.46116,2.888903,0.302881,0.392349,2.844737,0.524893,0.353157,2.763268,0.614493,0.345468,2.750726,-0.208354,0.048923,2.796389,-0.285501,-0.454469,2.822335,-0.324278,-0.86109,3.000148,-0.380844,-0.958859,2.991828,-0.054072,0.043649,2.818678,-0.053366,-0.441934,2.852976,-0.099102,-0.875563,2.904736,-0.086869,-0.967273,2.859517
23828321814.0,-0.128105,0.123571,2.818594,-0.132645,0.189068,2.876272,-0.115039,0.56179,2.869118,-0.087533,0.750365,2.835329,-0.27854,0.442971,2.842434,-0.339804,0.186138,2.845835,-0.346389,-0.01365,2.76089,-0.337548,-0.108201,2.720418,0.063611,0.460678,2.888578,0.302214,0.393121,2.845243,0.524949,0.35301,2.763222,0.614406,0.345276,2.750868,-0.207634,0.048822,2.795918,-0.285773,-0.455707,2.820811,-0.325525,-0.861261,2.997694,-0.382851,-0.959003,2.989955,-0.053027,0.043613,2.818067,-0.052898,-0.441551,2.8526,-0.100251,-0.876206,2.901287,-0.087863,-0.921864,2.805828
