XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
7402216481.0,-0.003457,0.197063,2.774003,0.008866,0.264056,2.828361,0.00478,0.636921,2.813432,-0.055505,0.811935,2.768644,-0.17083,0.50777,2.850817,-0.196729,0.251401,2.817132,-0.209741,0.060876,2.746311,-0.198945,-0.026183,2.705999,0.164579,0.513121,2.779513,0.349307,0.367992,2.755671,0.548828,0.307617,2.689677,0.616888,0.305615,2.668325,-0.082737,0.119177,2.778523,-0.121295,-0.372225,2.793234,-0.138597,-0.722828,2.858669,-0.161747,-0.821724,2.807958,0.071541,0.122761,2.749165,0.129091,-0.377609,2.805358,0.159818,-0.743486,2.862069,0.182077,-0.824449,2.84067
7402249578.0,-0.004148,0.197406,2.773533,0.00799,0.264329,2.827925,0.004583,0.63704,2.813051,-0.055444,0.811833,2.768551,-0.171248,0.507436,2.849379,-0.198144,0.25297,2.817103,-0.206739,0.062522,2.745095,-0.195042,-0.025392,2.707018,0.165007,0.513452,2.779792,0.359502,0.378955,2.775496,0.573406,0.320746,2.714043,0.642034,0.316835,2.694962,-0.083603,0.119353,2.777991,-0.12249,-0.372596,2.793637,-0.139327,-0.726025,2.86065,-0.162146,-0.823365,2.806854,0.071191,0.12285,2.749013,0.12755,-0.379153,2.804544,0.15955,-0.744255,2.862049,0.182016,-0.824488,2.840555
7402282563.0,-0.004702,0.197791,2.773242,0.00725,0.264632,2.827669,0.004507,0.63713,2.81276,-0.055203,0.811716,2.768229,-0.171317,0.507764,2.847819,-0.199183,0.253293,2.817378,-0.206903,0.062826,2.745081,-0.198603,-0.025839,2.707974,0.165466,0.513684,2.78003,0.394065,0.377127,2.795135,0.581869,0.324774,2.73962,0.651681,0.324234,2.725105,-0.084452,0.11988,2.777502,-0.123658,-0.371647,2.793317,-0.13935,-0.721757,2.860448,-0.161567,-0.820423,2.808832,0.070906,0.122932,2.74902,0.126728,-0.380118,2.804054,0.159513,-0.743806,2.861839,0.181969,-0.824497,2.840632
7402316386.0,-0.004927,0.197894,2.772835,0.006452,0.264794,2.827267,0.004248,0.637069,2.811671,-0.054195,0.810245,2.76695,-0.171271,0.507777,2.844424,-0.20002,0.25331,2.817064,-0.204893,0.060532,2.740657,-0.195214,-0.028652,2.705142,0.166284,0.514087,2.780308,0.395798,0.381842,2.803852,0.586251,0.322855,2.792458,0.679735,0.311154,2.771657,-0.084822,0.119973,2.776791,-0.123998,-0.371663,2.79353,-0.138909,-0.722001,2.85899,-0.161579,-0.819946,2.806172,0.070877,0.122911,2.748999,0.12644,-0.380249,2.803581,0.159465,-0.741214,2.861855,0.181907,-0.824338,2.840618
7402349564.0,-0.004906,0.198229,2.772409,0.005521,0.265167,2.82691,0.004361,0.636931,2.810334,-0.053287,0.808651,2.761807,-0.171649,0.50794,2.839604,-0.200627,0.252877,2.816153,-0.204914,0.062018,2.740621,-0.199259,-0.024656,2.706898,0.167378,0.514785,2.781826,0.396815,0.383064,2.807517,0.586787,0.32238,2.789673,0.681587,0.319567,2.771537,-0.084899,0.120337,2.775769,-0.124341,-0.370254,2.793908,-0.139345,-0.722542,2.858871,-0.162047,-0.820592,2.806234,0.07096,0.123,2.749061,0.123876,-0.378308,2.801388,0.159212,-0.742444,2.861207,0.181757,-0.823997,2.839811
7402382375.0,-0.004745,0.19837,2.772115,0.004768,0.265369,2.826602,0.004764,0.636828,2.809331,-0.05287,0.808787,2.761646,-0.171927,0.508548,2.834093,-0.20053,0.253095,2.815152,-0.204409,0.061167,2.739369,-0.200541,-0.023063,2.707797,0.168227,0.515127,2.782436,0.398348,0.385873,2.811595,0.590382,0.332001,2.791561,0.684825,0.326641,2.771908,-0.084773,0.120408,2.775103,-0.124343,-0.37017,2.793794,-0.138917,-0.72172,2.859305,-0.162136,-0.820611,2.808474,0.07119,0.123006,2.749164,0.124014,-0.37889,2.80093,0.159314,-0.742407,2.861142,0.181711,-0.824009,2.839949
7402416483.0,-0.004351,0.198482,2.771745,0.004795,0.265394,2.826197,0.004909,0.636284,2.808864,-0.050692,0.806926,2.760551,-0.172761,0.508447,2.833647,-0.20051,0.251841,2.812912,-0.204286,0.061676,2.738303,-0.198567,-0.015865,2.707583,0.168958,0.515752,2.783787,0.399328,0.387293,2.814226,0.593166,0.340366,2.791793,0.661161,0.341891,2.77007,-0.084264,0.120226,2.77307,-0.124246,-0.370206,2.793468,-0.138745,-0.721323,2.859566,-0.162043,-0.820335,2.808984,0.072242,0.122901,2.749864,0.124406,-0.378802,2.800808,0.159149,-0.743387,2.860676,0.181689,-0.824056,2.839889
7402449310.0,-0.003963,0.198614,2.771507,0.004835,0.265495,2.825913,0.004966,0.636246,2.808623,-0.050384,0.807486,2.758399,-0.173013,0.508593,2.832127,-0.200449,0.251579,2.81105,-0.203852,0.061259,2.73665,-0.197247,-0.013448,2.70704,0.169145,0.516189,2.784006,0.399718,0.388375,2.815539,0.592856,0.33841,2.792668,0.630345,0.350554,2.774018,-0.083817,0.120231,2.772629,-0.123841,-0.369872,2.792236,-0.13803,-0.723637,2.860547,-0.162674,-0.822723,2.810739,0.072817,0.12304,2.750056,0.125694,-0.378819,2.801255,0.158869,-0.744078,2.860586,0.181699,-0.824089,2.840016
7402482457.0,-0.003585,0.198719,2.771228,0.005036,0.265653,2.825405,0.00556,0.635839,2.807453,-0.05019,0.807512,2.758242,-0.173541,0.508261,2.831735,-0.199713,0.250602,2.808891,-0.203071,0.05987,2.735538,-0.195375,-0.029532,2.699737,0.16952,0.516514,2.784807,0.400153,0.388806,2.816826,0.593036,0.337903,2.792146,0.643649,0.352104,2.776892,-0.083565,0.120185,2.771962,-0.122727,-0.368812,2.790444,-0.137458,-0.723893,2.859955,-0.162896,-0.82295,2.81048,0.073538,0.122985,2.750483,0.126706,-0.379905,2.801651,0.158687,-0.744366,2.8609,0.181591,-0.82381,2.840214
7402516490.0,-0.003085,0.198694,2.770928,0.004987,0.265582,2.825062,0.005568,0.63562,2.807307,-0.050114,0.807717,2.758301,-0.17299,0.508163,2.829407,-0.198849,0.249717,2.80741,-0.202773,0.058789,2.734453,-0.195446,-0.030918,2.699106,0.169735,0.516749,2.785385,0.400471,0.388953,2.817306,0.593014,0.337118,2.789836,0.688658,0.333361,2.776093,-0.082816,0.120112,2.77145,-0.122196,-0.368357,2.789828,-0.137376,-0.723322,2.859736,-0.162819,-0.822649,2.810801,0.074027,0.12301,2.750499,0.127348,-0.379173,2.801914,0.158452,-0.745278,2.861037,0.181565,-0.823807,2.840147
