XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
7310204944.0,0.033167,0.175724,2.83662,0.04266,0.244787,2.893971,0.030334,0.634976,2.889066,0.030616,0.810363,2.829297,-0.135548,0.515559,2.876771,-0.160186,0.350426,2.778224,0.014809,0.397629,2.83167,0.073141,0.413363,2.854248,0.172405,0.518458,2.820868,0.171163,0.464699,2.634346,0.220185,0.360184,2.498895,0.180985,0.335646,2.3877,-0.039631,0.105658,2.833033,-0.096034,-0.379903,2.870693,-0.128627,-0.742726,2.949987,-0.164347,-0.824723,2.896336,0.105228,0.107518,2.820636,0.140943,-0.382642,2.87425,0.157594,-0.739406,2.94191,0.192375,-0.839345,2.915378
7310237942.0,0.032898,0.175484,2.837017,0.041494,0.244596,2.894459,0.028504,0.634653,2.888998,0.028508,0.808634,2.829567,-0.137088,0.515115,2.876083,-0.158248,0.346542,2.773472,0.016989,0.394817,2.830901,0.075402,0.410908,2.854806,0.169946,0.51656,2.824272,0.17506,0.465039,2.637144,0.242367,0.365137,2.506761,0.246094,0.347656,2.403041,-0.039655,0.105569,2.833125,-0.095773,-0.380385,2.871232,-0.128671,-0.742133,2.950045,-0.164771,-0.824582,2.896288,0.105076,0.107203,2.821593,0.140741,-0.382617,2.874459,0.15764,-0.739439,2.942357,0.192445,-0.839307,2.91569
7310272253.0,0.032509,0.175709,2.83702,0.03994,0.244882,2.894579,0.027678,0.635005,2.888689,0.026723,0.809196,2.828303,-0.13822,0.515272,2.875612,-0.157993,0.346528,2.772582,0.015761,0.396524,2.831278,0.073679,0.41319,2.855605,0.170617,0.515136,2.829379,0.184671,0.466581,2.641917,0.274143,0.392659,2.507212,0.310547,0.335693,2.352258,-0.040025,0.105642,2.832818,-0.095808,-0.380528,2.871551,-0.128183,-0.739997,2.950145,-0.165341,-0.824498,2.898889,0.104915,0.107288,2.821808,0.140628,-0.382613,2.874876,0.157386,-0.739654,2.94373,0.192485,-0.839274,2.915951
7310305026.0,0.031891,0.176058,2.837192,0.038191,0.24537,2.894785,0.025484,0.635379,2.887842,0.025997,0.812083,2.830476,-0.140522,0.513194,2.873277,-0.158076,0.347064,2.772144,0.016817,0.396224,2.829618,0.075115,0.412611,2.853537,0.171339,0.513829,2.831937,0.249756,0.442871,2.647791,0.319983,0.380059,2.49536,0.349365,0.361084,2.414757,-0.040602,0.105774,2.832704,-0.095842,-0.380491,2.871536,-0.128117,-0.739122,2.950194,-0.165299,-0.824328,2.898655,0.104744,0.107305,2.822226,0.140408,-0.382429,2.875048,0.157267,-0.740252,2.944374,0.192479,-0.839284,2.91594
7310337965.0,0.031369,0.176442,2.837271,0.036731,0.245923,2.894959,0.024035,0.636979,2.888022,0.02384,0.814253,2.829981,-0.141346,0.51253,2.871727,-0.158378,0.347151,2.772194,0.017444,0.396182,2.828023,0.076051,0.412526,2.851394,0.171263,0.513675,2.834754,0.258343,0.464534,2.669647,0.336769,0.390732,2.514643,0.383039,0.375377,2.447703,-0.040965,0.105963,2.832622,-0.096191,-0.380545,2.871669,-0.128175,-0.739266,2.950211,-0.165133,-0.825204,2.902046,0.104493,0.107549,2.822396,0.139474,-0.382651,2.875046,0.157038,-0.741209,2.944413,0.192675,-0.839192,2.9159
7310372142.0,0.030721,0.176834,2.837187,0.035541,0.246335,2.894825,0.023347,0.637081,2.887286,0.022283,0.81532,2.83066,-0.142257,0.511953,2.870582,-0.158295,0.347878,2.770379,0.019159,0.395933,2.826519,0.078311,0.411951,2.849994,0.171602,0.513584,2.836423,0.289481,0.452836,2.668545,0.380021,0.396488,2.525555,0.425664,0.380693,2.444314,-0.041728,0.106145,2.83213,-0.096392,-0.377412,2.871039,-0.128306,-0.739032,2.949546,-0.163237,-0.824578,2.899459,0.104146,0.107723,2.822685,0.138791,-0.383475,2.875335,0.157199,-0.740806,2.945252,0.192954,-0.839801,2.917716
7310404985.0,0.030234,0.176896,2.837259,0.033781,0.246204,2.894972,0.020208,0.634636,2.887136,0.018731,0.8094,2.827111,-0.144458,0.509547,2.869166,-0.156851,0.343567,2.764544,0.027271,0.385387,2.817918,0.088645,0.399326,2.84047,0.171313,0.51376,2.841044,0.297675,0.451828,2.671726,0.394959,0.403749,2.530328,0.443025,0.38434,2.448884,-0.042317,0.10592,2.831723,-0.097547,-0.376783,2.871053,-0.12848,-0.739282,2.949622,-0.162889,-0.824679,2.899662,0.103996,0.107697,2.823082,0.137783,-0.384474,2.875284,0.157244,-0.741689,2.944175,0.192646,-0.839925,2.918382
7310438053.0,0.029826,0.176573,2.837064,0.032243,0.245516,2.894789,0.017822,0.631911,2.887032,0.008819,0.796565,2.826782,-0.146376,0.506823,2.86456,-0.153902,0.336423,2.755109,0.028866,0.381337,2.812521,0.089789,0.396309,2.836419,0.171387,0.513487,2.841547,0.313977,0.459006,2.666665,0.409331,0.405172,2.526102,0.465857,0.387542,2.454998,-0.043137,0.104723,2.830076,-0.097991,-0.37778,2.871684,-0.128606,-0.747755,2.950801,-0.159586,-0.826235,2.892736,0.103971,0.107343,2.82337,0.136514,-0.384247,2.875242,0.156759,-0.742012,2.944012,0.191539,-0.839439,2.917893
7310472122.0,0.029419,0.177479,2.836859,0.031589,0.246176,2.894632,0.017694,0.632106,2.88701,0.010998,0.802546,2.827739,-0.146221,0.508395,2.864335,-0.155244,0.342096,2.757204,0.031942,0.379025,2.810403,0.094338,0.391335,2.832896,0.172331,0.513683,2.842577,0.332437,0.460447,2.663916,0.429361,0.404842,2.525292,0.462582,0.399626,2.491436,-0.043471,0.105623,2.829622,-0.098055,-0.373732,2.869761,-0.129193,-0.746876,2.950137,-0.15932,-0.826075,2.892669,0.10388,0.107672,2.823379,0.13624,-0.384231,2.875223,0.156725,-0.742975,2.941398,0.192878,-0.839206,2.909694
7310504964.0,0.02937,0.177754,2.836722,0.030812,0.246337,2.894538,0.017598,0.632118,2.886882,0.011815,0.805603,2.827674,-0.146029,0.508378,2.862759,-0.156438,0.344181,2.758075,0.033073,0.379102,2.808534,0.096244,0.390742,2.830114,0.173487,0.514033,2.845221,0.332627,0.461154,2.665356,0.437388,0.40732,2.532397,0.461428,0.402327,2.500666,-0.043505,0.105922,2.829085,-0.097128,-0.370584,2.868571,-0.129191,-0.746813,2.950148,-0.161643,-0.825649,2.893841,0.103985,0.107833,2.823498,0.136219,-0.383939,2.875362,0.156767,-0.739103,2.944219,0.192691,-0.838987,2.910047
7310538096.0,0.029262,0.178072,2.836472,0.030409,0.246649,2.894272,0.017501,0.632444,2.886458,0.012133,0.808327,2.827165,-0.146117,0.50837,2.862185,-0.156217,0.344839,2.756419,0.033009,0.381399,2.809121,0.096084,0.393586,2.831448,0.174202,0.514287,2.846231,0.331607,0.46492,2.674777,0.434154,0.410762,2.540035,0.46323,0.403325,2.507163,-0.043749,0.106301,2.828197,-0.097176,-0.371988,2.868339,-0.129299,-0.74393,2.949763,-0.163803,-0.825423,2.89572,0.104049,0.107895,2.823574,0.136182,-0.383912,2.875348,0.156568,-0.739423,2.944081,0.193011,-0.840007,2.914709
7310571963.0,0.029302,0.178723,2.836117,0.029782,0.247076,2.893963,0.017383,0.632473,2.88617,0.014506,0.811119,2.828924,-0.146117,0.508786,2.861208,-0.156739,0.346928,2.756984,0.034686,0.381487,2.807969,0.098494,0.393007,2.829724,0.176732,0.514123,2.848691,0.338926,0.462276,2.671675,0.439671,0.408573,2.535194,0.500925,0.388596,2.468778,-0.043794,0.106821,2.827057,-0.096908,-0.37184,2.868055,-0.129239,-0.743874,2.949708,-0.163577,-0.825395,2.896462,0.104388,0.108121,2.82374,0.136245,-0.383908,2.875333,0.156655,-0.739699,2.944293,0.193007,-0.840016,2.914672
7310604879.0,0.029319,0.178756,2.83601,0.029383,0.247059,2.893894,0.016908,0.632361,2.886224,0.013736,0.809585,2.828465,-0.146325,0.508234,2.860397,-0.15559,0.34698,2.754881,0.037177,0.382267,2.806886,0.101433,0.394029,2.828981,0.17658,0.514576,2.850288,0.315918,0.465576,2.716134,0.413564,0.422562,2.569028,0.474286,0.403222,2.501934,-0.043567,0.106772,2.82604,-0.096491,-0.374623,2.868316,-0.129244,-0.742722,2.94953,-0.161197,-0.824382,2.894857,0.104584,0.108133,2.823935,0.136306,-0.383744,2.875435,0.156841,-0.739514,2.945104,0.193131,-0.839726,2.914369
7310638147.0,0.029557,0.178783,2.835825,0.029316,0.247019,2.893764,0.01654,0.631935,2.886065,0.01423,0.809614,2.829072,-0.146347,0.507571,2.859719,-0.150092,0.343073,2.749289,0.038485,0.381843,2.804801,0.101344,0.394766,2.828064,0.176929,0.514268,2.850635,0.33867,0.455924,2.679362,0.437578,0.405681,2.539974,0.52002,0.385254,2.428417,-0.043084,0.10662,2.825368,-0.096533,-0.375535,2.868428,-0.129032,-0.742576,2.9496,-0.160814,-0.825943,2.903404,0.105363,0.10803,2.824107,0.136507,-0.383604,2.875545,0.156609,-0.74057,2.944402,0.193002,-0.839586,2.914878
7310672184.0,0.029747,0.17891,2.835743,0.029207,0.247037,2.893748,0.017147,0.632888,2.887244,0.015119,0.809743,2.829387,-0.145928,0.507537,2.858863,-0.150009,0.343169,2.74929,0.038831,0.382913,2.80459,0.101777,0.396161,2.827783,0.178095,0.513914,2.851466,0.323846,0.450436,2.697383,0.447747,0.397179,2.501486,0.524702,0.367604,2.408245,-0.042838,0.106722,2.824747,-0.096049,-0.378043,2.86904,-0.129011,-0.742593,2.949569,-0.159825,-0.825712,2.901987,0.105749,0.108056,2.824315,0.13682,-0.383701,2.875661,0.156635,-0.740502,2.944515,0.19279,-0.83975,2.915718
