XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
11775957435.0,0.048139,0.034752,3.092803,0.050785,0.103027,3.087887,0.064919,0.445656,3.081146,0.043394,0.627827,3.074566,-0.094343,0.341293,3.132916,-0.134132,0.063694,3.140386,-0.162005,-0.152304,3.114261,-0.160654,-0.207661,3.076754,0.195757,0.341636,3.040321,0.301049,0.17099,2.929026,0.162479,0.055074,2.793805,0.157227,0.062469,2.786983,-0.017995,-0.03281,3.111889,0.029988,-0.47916,3.173569,0.014892,-0.819949,3.180969,0.012518,-0.881285,3.151067,0.109133,-0.033451,3.07564,0.09514,-0.465408,3.16555,0.09096,-0.810296,3.191063,0.08511,-0.866601,3.152888
11775990713.0,0.0472,0.034661,3.093045,0.049964,0.102962,3.088224,0.064266,0.44556,3.081126,0.043561,0.627739,3.074478,-0.094783,0.340603,3.13216,-0.134104,0.064011,3.14049,-0.161807,-0.151946,3.113611,-0.159976,-0.2075,3.076406,0.195831,0.342576,3.040543,0.307088,0.176359,2.92813,0.195856,0.057248,2.770205,0.155889,0.012359,2.702553,-0.020022,-0.032864,3.111714,0.030328,-0.478305,3.173728,0.012907,-0.819722,3.181724,0.048295,-0.869247,3.150354,0.108702,-0.033602,3.075911,0.09547,-0.465653,3.165893,0.091159,-0.811876,3.191677,0.069241,-0.849834,3.124348
11776024345.0,0.048461,0.034076,3.093149,0.050709,0.102532,3.088344,0.063624,0.445158,3.08086,0.043809,0.627558,3.074376,-0.094886,0.339776,3.130625,-0.134295,0.064067,3.140439,-0.16205,-0.151746,3.111861,-0.160255,-0.20834,3.076245,0.195301,0.342948,3.042336,0.325085,0.189819,2.931634,0.247446,0.06743,2.755713,0.221536,0.016613,2.685451,-0.018323,-0.033451,3.110476,0.029956,-0.469521,3.169888,0.01193,-0.81558,3.182577,0.05136,-0.859274,3.147924,0.111602,-0.033691,3.077508,0.09229,-0.464621,3.166157,0.093142,-0.809634,3.191383,0.090606,-0.872357,3.164474
11776057611.0,0.048321,0.034093,3.093194,0.050606,0.102537,3.088386,0.063459,0.44507,3.080736,0.043832,0.630297,3.078218,-0.095105,0.339707,3.130131,-0.134779,0.067114,3.138679,-0.162221,-0.148873,3.112433,-0.161814,-0.205011,3.076062,0.194963,0.343173,3.043022,0.327458,0.193021,2.931261,0.303641,0.082212,2.732013,0.293328,0.032637,2.657005,-0.018847,-0.033415,3.110653,0.030325,-0.467084,3.169214,0.013365,-0.814948,3.182592,0.056366,-0.856092,3.146233,0.111541,-0.033665,3.077468,0.0911,-0.464893,3.166593,0.092395,-0.804868,3.192323,0.022731,-0.858168,3.16326
11776091666.0,0.048575,0.03347,3.092779,0.050732,0.102105,3.088208,0.06289,0.44491,3.080762,0.043715,0.629821,3.078205,-0.095707,0.338767,3.128519,-0.135234,0.068222,3.137853,-0.169634,-0.145845,3.101251,-0.166523,-0.205921,3.072017,0.193293,0.343189,3.043546,0.338093,0.201115,2.938163,0.341755,0.089819,2.737754,0.351008,0.090511,2.734381,-0.018322,-0.034109,3.109522,0.029717,-0.467173,3.168669,0.015035,-0.820109,3.181971,0.056007,-0.861361,3.146147,0.111738,-0.033811,3.077228,0.081651,-0.472009,3.167701,0.09118,-0.812453,3.192365,0.066647,-0.873562,3.157448
11776124415.0,0.047735,0.033248,3.092524,0.050067,0.101974,3.088137,0.062291,0.44515,3.080786,0.04305,0.628114,3.078755,-0.095629,0.339475,3.125372,-0.136457,0.06846,3.134826,-0.170301,-0.145956,3.100947,-0.167874,-0.205788,3.071138,0.19272,0.343474,3.043581,0.339902,0.198431,2.948596,0.389066,0.09963,2.747624,0.404449,0.058698,2.66839,-0.019603,-0.034112,3.108619,0.029608,-0.467292,3.168809,0.016659,-0.823345,3.183245,0.082084,-0.869172,3.146064,0.110921,-0.033665,3.077124,0.084538,-0.487455,3.174065,0.090638,-0.810556,3.193651,0.118471,-0.862812,3.159624
11776168661.0,0.048438,0.032585,3.091753,0.05057,0.101496,3.087556,0.061991,0.445231,3.080082,0.044519,0.629543,3.077016,-0.095866,0.338985,3.1242,-0.137088,0.069268,3.134039,-0.180876,-0.142475,3.079589,-0.166942,-0.207534,3.07277,0.192133,0.343479,3.044482,0.345967,0.20948,2.942188,0.421774,0.098355,2.757684,0.447043,0.061314,2.700472,-0.018465,-0.034889,3.106235,0.028786,-0.472356,3.171486,0.016847,-0.823591,3.183024,-0.005825,-0.881497,3.154823,0.111623,-0.033817,3.077069,0.084314,-0.49276,3.175582,0.088663,-0.813097,3.191709,0.05957,-0.87207,3.145555
11776220297.0,0.048377,0.032453,3.09134,0.050403,0.101376,3.087149,0.060277,0.445296,3.079094,0.040739,0.629024,3.076226,-0.096594,0.338895,3.121245,-0.138684,0.070966,3.132623,-0.182212,-0.141431,3.077365,-0.170426,-0.206298,3.065998,0.191093,0.343698,3.044678,0.362647,0.222957,2.959932,0.499874,0.118252,2.81382,0.558759,0.087752,2.752217,-0.018434,-0.034904,3.10588,0.028015,-0.473504,3.172045,0.016768,-0.823539,3.182648,0.086304,-0.864746,3.139696,0.111648,-0.033804,3.076641,0.084695,-0.494331,3.17578,0.08813,-0.812411,3.192076,0.091761,-0.874788,3.164552
11776252162.0,0.048081,0.03277,3.090569,0.050006,0.10159,3.086469,0.058864,0.445081,3.078382,0.038123,0.630213,3.077422,-0.097043,0.339388,3.118751,-0.139797,0.073114,3.131035,-0.183126,-0.140363,3.075924,-0.171497,-0.205356,3.065137,0.190123,0.344376,3.045541,0.385742,0.213135,2.961961,0.53418,0.111633,2.816279,0.599865,0.113784,2.803767,-0.018615,-0.034606,3.10534,0.028032,-0.473175,3.172104,0.015332,-0.822689,3.181467,0.072506,-0.862369,3.143921,0.11142,-0.033083,3.075354,0.090612,-0.493472,3.173291,0.086133,-0.8091,3.193289,0.093931,-0.869944,3.163326
11776285006.0,0.047932,0.032192,3.089504,0.04963,0.101005,3.085313,0.056782,0.444448,3.0767,0.037305,0.630331,3.077122,-0.097116,0.33948,3.117892,-0.141034,0.073821,3.129646,-0.18453,-0.136488,3.072827,-0.174573,-0.200686,3.056852,0.190013,0.343814,3.044767,0.392203,0.21545,2.968852,0.552916,0.11352,2.84954,0.624237,0.081783,2.803729,-0.01867,-0.034948,3.104339,0.027351,-0.475446,3.173145,0.01292,-0.825499,3.181261,0.052672,-0.86767,3.141201,0.11156,-0.033734,3.074361,0.094275,-0.498587,3.175228,0.086915,-0.810117,3.193151,0.09402,-0.870865,3.162803
11776327183.0,0.047033,0.032474,3.08825,0.048646,0.101235,3.084192,0.055394,0.444556,3.076081,0.034558,0.631166,3.075342,-0.097714,0.339504,3.11597,-0.141582,0.073746,3.129465,-0.184748,-0.136154,3.072569,-0.174882,-0.200481,3.05714,0.18999,0.343854,3.044802,0.396548,0.223705,2.991272,0.564841,0.117833,2.888866,0.626657,0.102109,2.86874,-0.019639,-0.03479,3.103612,0.027016,-0.475088,3.173305,0.011629,-0.824853,3.180826,0.032361,-0.871519,3.135507,0.110926,-0.033661,3.072119,0.091756,-0.498686,3.174669,0.089448,-0.809863,3.191535,0.021383,-0.857642,3.151329
11776358723.0,0.04638,0.032113,3.087367,0.047978,0.100866,3.083255,0.054826,0.44425,3.074996,0.033658,0.632293,3.074973,-0.09816,0.337459,3.11187,-0.142537,0.07303,3.128906,-0.184991,-0.136436,3.072788,-0.175127,-0.200599,3.056697,0.189578,0.344021,3.04511,0.400688,0.221591,2.998582,0.580266,0.112176,2.928018,0.621005,0.104311,2.911881,-0.020422,-0.035147,3.102582,0.026677,-0.476109,3.173825,0.011236,-0.82489,3.180389,0.050589,-0.866622,3.141563,0.110454,-0.033771,3.071583,0.09096,-0.499063,3.174411,0.090519,-0.810264,3.191373,0.095887,-0.867343,3.154319
11776401406.0,0.046595,0.031634,3.086698,0.048012,0.10048,3.08258,0.053927,0.444224,3.074075,0.034106,0.63154,3.073302,-0.098554,0.33591,3.109677,-0.143535,0.071358,3.128722,-0.182435,-0.140723,3.08332,-0.175831,-0.201206,3.055563,0.189049,0.343795,3.045413,0.401757,0.217945,3.019071,0.582579,0.111908,2.946124,0.616761,0.103606,2.934462,-0.020025,-0.035659,3.101799,0.025336,-0.475515,3.173643,0.011521,-0.82409,3.180173,0.050624,-0.866191,3.143328,0.110768,-0.03401,3.071125,0.090425,-0.499262,3.173981,0.09025,-0.804597,3.191729,0.044769,-0.851074,3.14946
11776443233.0,0.045652,0.031523,3.086371,0.046874,0.100148,3.082083,0.051616,0.442094,3.07282,0.033393,0.631506,3.071898,-0.099141,0.336616,3.10949,-0.143798,0.071116,3.128197,-0.180744,-0.142412,3.091005,-0.174219,-0.202022,3.061393,0.188621,0.343588,3.04592,0.401905,0.213608,3.027288,0.583156,0.092943,3.002645,0.664109,0.058342,2.981753,-0.02102,-0.035793,3.101785,0.025722,-0.477792,3.173875,0.011909,-0.824115,3.178427,0.054404,-0.870203,3.142962,0.110036,-0.034218,3.07069,0.089621,-0.49956,3.173202,0.089308,-0.808559,3.192492,0.099182,-0.879395,3.159225
11776474785.0,0.04532,0.031608,3.086168,0.046317,0.100104,3.081745,0.04915,0.440608,3.071944,0.033565,0.627552,3.069638,-0.099642,0.336571,3.10937,-0.144237,0.06868,3.127708,-0.179167,-0.146001,3.099278,-0.174002,-0.200184,3.063951,0.188885,0.343626,3.046279,0.386412,0.22262,3.048457,0.566162,0.104413,2.999989,0.630776,0.089975,3.009417,-0.021399,-0.035892,3.101726,0.02632,-0.482269,3.174129,0.012371,-0.825493,3.176887,0.051625,-0.870592,3.133866,0.109987,-0.034283,3.0705,0.089099,-0.49993,3.172919,0.091082,-0.80948,3.191666,0.097268,-0.878285,3.157893
11776518563.0,0.044418,0.031539,3.086099,0.04557,0.099947,3.081657,0.049088,0.440393,3.072027,0.032861,0.628206,3.070531,-0.10027,0.336583,3.109007,-0.143902,0.067728,3.126782,-0.177949,-0.147075,3.098094,-0.174074,-0.204732,3.064438,0.188453,0.343303,3.046437,0.385745,0.222594,3.048876,0.564756,0.102972,3.001436,0.626688,0.077975,3.004854,-0.022795,-0.035873,3.101847,0.026061,-0.481834,3.173989,0.01184,-0.823177,3.174927,0.047911,-0.868703,3.137011,0.109145,-0.034588,3.070261,0.088774,-0.499937,3.172501,0.0862,-0.806591,3.189185,0.087458,-0.866928,3.157329
11776551736.0,0.044201,0.031942,3.086003,0.045394,0.100358,3.081514,0.049467,0.441345,3.071908,0.03286,0.629579,3.070649,-0.101052,0.336833,3.107385,-0.143844,0.067674,3.126618,-0.17741,-0.147135,3.097032,-0.1728,-0.205771,3.065224,0.189196,0.343676,3.047679,0.385091,0.220458,3.049963,0.564182,0.100853,3.002886,0.604004,0.080322,3.003777,-0.023242,-0.035642,3.101864,0.02568,-0.480784,3.173804,0.011126,-0.82341,3.175806,0.081696,-0.860479,3.129209,0.109107,-0.034495,3.070172,0.088036,-0.483115,3.168046,0.086005,-0.806635,3.189448,0.088763,-0.865739,3.155438
11776585383.0,0.04436,0.031999,3.086011,0.04549,0.100395,3.081473,0.04951,0.441371,3.071884,0.034421,0.63162,3.067468,-0.101234,0.336764,3.106865,-0.143692,0.067467,3.12641,-0.176831,-0.147383,3.096474,-0.171611,-0.206069,3.064872,0.190602,0.343178,3.049989,0.391797,0.208713,3.054055,0.572014,0.092202,3.002495,0.604095,0.080262,3.003777,-0.023197,-0.03567,3.101805,0.025483,-0.479307,3.172878,0.014888,-0.824624,3.179302,0.078295,-0.867007,3.136218,0.109783,-0.034514,3.070464,0.089448,-0.481465,3.167807,0.088509,-0.80634,3.193323,0.092216,-0.865905,3.160228
11776617594.0,0.044228,0.032075,3.086109,0.045396,0.100506,3.081547,0.050012,0.442256,3.072367,0.034501,0.63196,3.067627,-0.101265,0.337379,3.106578,-0.143313,0.06795,3.125858,-0.176782,-0.145554,3.083896,-0.170518,-0.208398,3.06199,0.190514,0.343188,3.05062,0.389211,0.210019,3.054454,0.568281,0.092192,3.001566,0.626522,0.060622,2.992642,-0.023443,-0.035511,3.10178,0.025388,-0.477738,3.172857,0.019922,-0.82338,3.180395,0.05903,-0.864946,3.14216,0.109579,-0.034449,3.070733,0.090149,-0.477509,3.168105,0.089142,-0.804929,3.193165,0.072757,-0.864207,3.160649
11776651550.0,0.044271,0.032052,3.086085,0.045427,0.100486,3.081503,0.050084,0.442252,3.072398,0.035298,0.630406,3.06609,-0.101295,0.337342,3.10657,-0.142784,0.069456,3.125535,-0.176888,-0.143543,3.080741,-0.170944,-0.206583,3.059361,0.190232,0.343085,3.050889,0.386765,0.212156,3.054774,0.56503,0.092862,3.002645,0.623708,0.062055,2.994024,-0.023377,-0.035528,3.101751,0.027731,-0.47268,3.172171,0.023242,-0.81893,3.179847,0.059007,-0.864458,3.143756,0.10962,-0.034482,3.070688,0.090951,-0.475412,3.168688,0.087842,-0.803416,3.193017,0.074894,-0.862351,3.161181
