XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
5761887911.0,0.05631,-0.0033,2.92805,0.06338,0.070279,2.95222,0.062987,0.447121,2.938937,0.045888,0.636142,2.878213,-0.1153,0.336007,2.978801,-0.166401,0.070154,2.965198,-0.168098,-0.175812,2.901669,-0.162789,-0.246108,2.878993,0.221593,0.324492,2.901533,0.408536,0.172548,2.866372,0.646276,0.042675,2.729551,0.725586,0.022507,2.73499,-0.02168,-0.080684,2.935665,-0.050547,-0.587006,2.994931,-0.057322,-0.990882,3.067735,-0.121172,-1.060256,3.023221,0.130063,-0.080025,2.912112,0.211254,-0.619653,2.957667,0.238816,-1.008495,3.009765,0.255323,-1.070837,2.961671
5761908734.0,0.056048,-0.003175,2.927648,0.063142,0.070384,2.951931,0.062757,0.447403,2.939148,0.044663,0.635972,2.876859,-0.115842,0.335998,2.978263,-0.166947,0.070199,2.96551,-0.169386,-0.174867,2.901549,-0.163544,-0.245417,2.87939,0.221445,0.327001,2.900788,0.41257,0.175331,2.863786,0.611084,0.081375,2.777958,0.699239,0.042975,2.749217,-0.021952,-0.080642,2.935221,-0.050707,-0.586569,2.994838,-0.056614,-0.989966,3.067713,-0.120924,-1.059906,3.021051,0.129973,-0.07987,2.911328,0.210906,-0.620461,2.957286,0.238655,-1.008042,3.009688,0.261776,-1.069381,2.961847
5761954601.0,0.055939,-0.002483,2.926615,0.063021,0.071116,2.950511,0.063378,0.447603,2.936395,0.044524,0.636476,2.87677,-0.116273,0.335709,2.978065,-0.167313,0.070067,2.965163,-0.174163,-0.165554,2.904013,-0.164367,-0.244669,2.878277,0.222666,0.329153,2.900663,0.421795,0.178782,2.864087,0.612794,0.087096,2.787076,0.710308,0.061511,2.790028,-0.022285,-0.080409,2.934161,-0.050834,-0.586285,2.994768,-0.054909,-0.987701,3.064923,-0.121418,-1.060465,3.020081,0.130146,-0.079367,2.910755,0.210633,-0.620554,2.957086,0.238636,-1.008425,3.008759,0.26246,-1.069902,2.962146
5761975445.0,0.055907,-0.001816,2.925575,0.063132,0.071937,2.948886,0.064411,0.448663,2.933736,0.044081,0.636827,2.876325,-0.116494,0.335751,2.977742,-0.167476,0.070038,2.965096,-0.175259,-0.170043,2.903088,-0.165187,-0.246422,2.877742,0.222961,0.333383,2.898741,0.427687,0.184514,2.865033,0.620722,0.092042,2.80071,0.7181,0.06459,2.79784,-0.022407,-0.080034,2.93357,-0.050929,-0.585899,2.99487,-0.055667,-0.989264,3.066307,-0.121716,-1.060825,3.020623,0.130231,-0.0787,2.909655,0.210408,-0.620817,2.956649,0.240135,-1.01086,3.008344,0.256054,-1.070171,2.941647
5762021242.0,0.055666,-0.001333,2.924884,0.062727,0.072364,2.947952,0.064055,0.448804,2.933269,0.043331,0.637096,2.874509,-0.117085,0.334544,2.976784,-0.167942,0.070207,2.965186,-0.175779,-0.170884,2.903067,-0.165285,-0.247027,2.87903,0.223067,0.33405,2.898681,0.435416,0.18797,2.869007,0.629597,0.095552,2.808965,0.72731,0.068645,2.812709,-0.022661,-0.079832,2.933077,-0.050936,-0.585659,2.994939,-0.054922,-0.988138,3.065049,-0.119919,-1.0594,3.014402,0.130262,-0.078111,2.908753,0.210376,-0.620363,2.956472,0.239518,-1.009566,3.007371,0.260727,-1.071501,2.949663
5762042130.0,0.055773,-0.000632,2.924349,0.062653,0.073046,2.94726,0.063744,0.449455,2.933044,0.043345,0.637125,2.874515,-0.117275,0.334522,2.976613,-0.168241,0.07031,2.965092,-0.175846,-0.174565,2.903034,-0.165476,-0.24708,2.879856,0.223441,0.334835,2.899171,0.439662,0.188566,2.870581,0.635374,0.09868,2.811686,0.733689,0.074233,2.805674,-0.022604,-0.079576,2.93283,-0.051094,-0.585528,2.994706,-0.055759,-0.986232,3.062763,-0.118563,-1.058518,3.010716,0.130746,-0.077252,2.907774,0.210053,-0.620121,2.956503,0.239344,-1.008903,3.007329,0.261089,-1.071182,2.950631
5762087842.0,0.056025,-0.000363,2.923798,0.062658,0.073222,2.94652,0.063114,0.448844,2.932183,0.043351,0.637106,2.874501,-0.117407,0.334473,2.976474,-0.168451,0.069904,2.96518,-0.175674,-0.174513,2.903028,-0.165507,-0.247492,2.880232,0.224007,0.335048,2.899833,0.444556,0.189817,2.872414,0.640416,0.100229,2.813142,0.738025,0.073503,2.804949,-0.022243,-0.079364,2.931645,-0.051231,-0.584846,2.994066,-0.056787,-0.987764,3.065509,-0.122409,-1.061708,3.019566,0.131283,-0.077062,2.907569,0.209505,-0.620459,2.956316,0.239388,-1.009219,3.007466,0.26261,-1.071213,2.954507
5762121152.0,0.056318,-7.2e-05,2.923265,0.062775,0.073432,2.945693,0.063612,0.448227,2.931103,0.043373,0.636218,2.870408,-0.117559,0.334383,2.975741,-0.168538,0.069856,2.965124,-0.17554,-0.174497,2.903022,-0.165291,-0.246865,2.881389,0.224814,0.335231,2.900836,0.44687,0.190202,2.874936,0.643949,0.105121,2.811965,0.742154,0.080095,2.804196,-0.022109,-0.079218,2.931039,-0.051524,-0.584596,2.99363,-0.056906,-0.988137,3.065941,-0.120367,-1.059546,3.013348,0.131723,-0.076882,2.907276,0.208868,-0.620364,2.956147,0.239085,-1.008731,3.007194,0.26306,-1.070641,2.955347
5762171217.0,0.056543,-6.5e-05,2.923089,0.062734,0.073391,2.945392,0.062189,0.446999,2.931169,0.042438,0.635788,2.868181,-0.117559,0.334323,2.975518,-0.168695,0.069333,2.964779,-0.173056,-0.181349,2.9007,-0.164725,-0.252907,2.879272,0.225178,0.335378,2.901475,0.447975,0.191148,2.875497,0.644825,0.105969,2.811382,0.743502,0.083267,2.802006,-0.021545,-0.079143,2.930411,-0.051772,-0.583048,2.992548,-0.060073,-0.980351,3.054235,-0.097847,-1.041878,3.018627,0.132387,-0.076979,2.907236,0.208917,-0.621249,2.955976,0.239419,-1.011827,3.008689,0.262615,-1.073122,2.950465
5762192233.0,0.057011,-0.00025,2.922554,0.062817,0.07315,2.944957,0.062137,0.446647,2.931368,0.042628,0.634985,2.867449,-0.117602,0.333568,2.97479,-0.168786,0.069983,2.965171,-0.172259,-0.181356,2.900203,-0.163864,-0.253048,2.879037,0.225578,0.335601,2.903702,0.449544,0.19115,2.875266,0.646675,0.106911,2.810294,0.744918,0.083714,2.797363,-0.020914,-0.079518,2.929237,-0.052007,-0.582698,2.991639,-0.061473,-0.980378,3.051863,-0.112386,-1.051945,3.014021,0.133164,-0.077105,2.906776,0.208845,-0.621378,2.955911,0.240475,-1.012842,3.01041,0.257978,-1.071309,2.940139
