XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
6521966446.0,-0.215986,0.215873,3.075407,-0.219038,0.283026,3.122839,-0.220571,0.648163,3.108352,-0.18938,0.834138,3.095215,-0.396999,0.544157,3.101918,-0.4563,0.288692,3.078154,-0.442694,0.068145,3.00163,-0.430488,-0.032297,2.990302,-0.055341,0.561424,3.122971,0.106307,0.421352,2.941649,-0.019163,0.418569,2.753617,-0.061434,0.427074,2.688023,-0.293061,0.139314,3.063812,-0.334998,-0.382244,3.171296,-0.344898,-0.741826,3.270756,-0.379427,-0.80203,3.200659,-0.13802,0.138897,3.069349,-0.125464,-0.380824,3.191698,-0.142621,-0.747205,3.274898,-0.13082,-0.817945,3.199723
6522000490.0,-0.216728,0.216681,3.075012,-0.22016,0.283995,3.122444,-0.222339,0.649528,3.107282,-0.191015,0.835648,3.095112,-0.397183,0.544097,3.102221,-0.456868,0.288708,3.078643,-0.442867,0.06752,3.002541,-0.430911,-0.030768,2.990273,-0.057086,0.559849,3.124365,0.11398,0.417597,2.939968,0.042045,0.422966,2.715907,0.016645,0.424862,2.641692,-0.29347,0.140379,3.063212,-0.335139,-0.381192,3.17168,-0.345383,-0.738238,3.267323,-0.377766,-0.794701,3.21776,-0.138936,0.14001,3.069463,-0.125344,-0.38085,3.191684,-0.143063,-0.745378,3.275017,-0.130617,-0.817312,3.201081
6522033347.0,-0.217886,0.217272,3.074609,-0.220944,0.284594,3.122117,-0.222744,0.650083,3.106797,-0.196154,0.837287,3.096279,-0.397562,0.543652,3.102366,-0.457509,0.288505,3.079088,-0.44408,0.068228,3.00528,-0.431598,-0.030468,2.990257,-0.057008,0.55461,3.121936,0.117949,0.38449,2.937062,0.120315,0.427971,2.692234,0.121104,0.442464,2.615252,-0.294786,0.140948,3.06277,-0.335321,-0.380216,3.171711,-0.344796,-0.733976,3.264997,-0.377094,-0.792384,3.219452,-0.139965,0.140424,3.069325,-0.12551,-0.380524,3.190866,-0.143439,-0.740803,3.273969,-0.129575,-0.815862,3.203465
6522067544.0,-0.218688,0.21765,3.074442,-0.221343,0.285049,3.121909,-0.223142,0.650605,3.106067,-0.200934,0.839531,3.100372,-0.398379,0.543559,3.102791,-0.459789,0.286429,3.07986,-0.445053,0.067745,3.00693,-0.432655,-0.029671,2.989915,-0.056262,0.551186,3.119398,0.11637,0.438887,3.031493,0.028571,0.459256,2.822757,0.176758,0.41333,2.70694,-0.296009,0.141135,3.062925,-0.335944,-0.380617,3.172645,-0.345111,-0.734035,3.263952,-0.374584,-0.793648,3.21362,-0.140424,0.140544,3.069172,-0.125573,-0.381355,3.191203,-0.142616,-0.742976,3.273,-0.130767,-0.81519,3.199219
6522100431.0,-0.219981,0.219092,3.073703,-0.222299,0.286367,3.121199,-0.223643,0.651387,3.105387,-0.202203,0.84042,3.100195,-0.400414,0.543942,3.10335,-0.460177,0.285826,3.080435,-0.449874,0.066566,3.012523,-0.435996,-0.03058,2.994688,-0.05569,0.549605,3.118151,0.118295,0.438983,3.031164,0.223604,0.43216,2.830359,0.259924,0.426958,2.73078,-0.297869,0.142064,3.062244,-0.336056,-0.380592,3.172705,-0.34786,-0.733016,3.261117,-0.376403,-0.797263,3.201434,-0.141031,0.141183,3.068645,-0.126152,-0.378697,3.189238,-0.141648,-0.732551,3.27236,-0.138141,-0.794528,3.221809
6522133625.0,-0.221221,0.22006,3.073454,-0.222949,0.287103,3.121009,-0.223838,0.651453,3.105258,-0.203741,0.840332,3.099293,-0.402586,0.544389,3.104733,-0.462102,0.282868,3.081428,-0.454037,0.064455,3.01547,-0.440131,-0.034798,2.996524,-0.054278,0.547129,3.116391,0.125107,0.44538,3.029701,0.261094,0.426272,2.850871,0.301371,0.419047,2.783984,-0.299987,0.142728,3.061939,-0.336171,-0.380512,3.172768,-0.347988,-0.733011,3.261154,-0.376624,-0.797785,3.200063,-0.141612,0.141359,3.068439,-0.12571,-0.379668,3.188984,-0.141599,-0.732852,3.272648,-0.134422,-0.801626,3.215109
6522167402.0,-0.221697,0.220166,3.073213,-0.223529,0.287243,3.120773,-0.225401,0.651701,3.104949,-0.205453,0.84055,3.098642,-0.402766,0.543983,3.104401,-0.462628,0.281729,3.081864,-0.457579,0.057902,3.020458,-0.447766,-0.04077,3.015184,-0.053833,0.545552,3.115406,0.12841,0.450556,3.026353,0.28772,0.429216,2.870271,0.383789,0.413818,2.751861,-0.300472,0.142812,3.061429,-0.336579,-0.380675,3.173084,-0.346281,-0.734077,3.262612,-0.376658,-0.79819,3.200387,-0.141856,0.141319,3.068387,-0.125788,-0.380024,3.188326,-0.139931,-0.739944,3.276155,-0.129139,-0.808549,3.203434
6522200344.0,-0.222038,0.219801,3.072913,-0.224064,0.286825,3.120506,-0.226435,0.65103,3.104726,-0.208674,0.839761,3.096932,-0.404076,0.541948,3.103302,-0.464231,0.280999,3.085136,-0.458949,0.049561,3.025164,-0.447193,-0.041138,3.016652,-0.053694,0.544077,3.115039,0.135932,0.457951,3.018145,0.308295,0.426335,2.880398,0.392884,0.408301,2.818988,-0.301022,0.142054,3.060681,-0.336856,-0.380161,3.172954,-0.34583,-0.737037,3.267723,-0.376044,-0.795174,3.206503,-0.141985,0.140798,3.06823,-0.126194,-0.383417,3.189149,-0.138881,-0.752212,3.276803,-0.130664,-0.816897,3.197044
6522244706.0,-0.222397,0.220558,3.072437,-0.224508,0.287505,3.120059,-0.227821,0.651344,3.104177,-0.21584,0.830897,3.068092,-0.405507,0.541148,3.103704,-0.464658,0.281297,3.086165,-0.462042,0.01929,3.029867,-0.444838,-0.056313,3.018242,-0.053518,0.544196,3.115052,0.142586,0.461806,3.015606,0.335198,0.427954,2.913394,0.428626,0.41207,2.865743,-0.301271,0.142221,3.060431,-0.336916,-0.379563,3.172837,-0.346702,-0.737086,3.266284,-0.376154,-0.795491,3.203093,-0.141953,0.141314,3.067676,-0.126834,-0.377613,3.185669,-0.141423,-0.744721,3.276287,-0.13522,-0.803868,3.227671
6522275971.0,-0.222615,0.220859,3.072118,-0.224716,0.2879,3.119731,-0.228593,0.652183,3.103774,-0.216182,0.833748,3.072519,-0.405402,0.541351,3.103833,-0.464621,0.281496,3.086854,-0.464293,0.021454,3.03408,-0.448218,-0.054813,3.025693,-0.053122,0.544163,3.114324,0.146173,0.466084,3.015651,0.343417,0.42698,2.92687,0.412209,0.409009,2.902871,-0.301402,0.142539,3.060055,-0.336734,-0.379129,3.173152,-0.347123,-0.7362,3.265923,-0.374614,-0.791813,3.208011,-0.142086,0.141482,3.067448,-0.12692,-0.377657,3.185557,-0.141793,-0.742652,3.276943,-0.134685,-0.806079,3.234225
