XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
23199790306.0,0.105754,-0.060538,2.21743,0.10262,0.001975,2.267748,0.121095,0.347957,2.253005,0.127752,0.51026,2.240979,-0.015036,0.227561,2.225251,-0.188884,0.159571,2.206287,-0.104262,0.04212,2.075461,-0.073144,0.005315,2.033798,0.256941,0.218777,2.250737,0.289339,-0.020494,2.265778,0.299975,-0.198042,2.195985,0.297608,-0.270707,2.181362,0.042136,-0.119367,2.200801,-0.018958,-0.492909,2.275793,-0.040714,-0.845429,2.329311,-0.071616,-0.918105,2.318447,0.165039,-0.124748,2.219966,0.172236,-0.509502,2.277619,0.181001,-0.846718,2.327162,0.18873,-0.908398,2.310274
23199822073.0,0.105036,-0.060717,2.217003,0.102934,0.001781,2.267489,0.121226,0.347646,2.252784,0.127083,0.51013,2.240414,-0.013577,0.227982,2.225951,-0.188621,0.16362,2.210134,-0.123291,0.01683,2.036856,-0.083435,-0.017441,1.995841,0.257117,0.216678,2.247399,0.289751,-0.020259,2.26467,0.300368,-0.198413,2.196923,0.296635,-0.273565,2.184962,0.041264,-0.118946,2.201268,-0.019715,-0.486661,2.275159,-0.04018,-0.844734,2.328994,-0.071586,-0.918153,2.3186,0.163257,-0.125009,2.217511,0.171334,-0.508697,2.276154,0.179655,-0.838438,2.321872,0.185514,-0.872678,2.254524
23199863905.0,0.104174,-0.060591,2.216588,0.103267,0.001781,2.267262,0.121241,0.347631,2.252776,0.126786,0.510117,2.239912,-0.012901,0.228874,2.227258,-0.189071,0.168998,2.217376,-0.180502,0.04533,2.064976,-0.146662,-0.003874,2.00283,0.257479,0.217173,2.244242,0.290189,-0.019768,2.263264,0.300746,-0.198335,2.197012,0.296776,-0.273741,2.185371,0.04017,-0.118393,2.201633,-0.019737,-0.486587,2.27519,-0.040692,-0.844783,2.328989,-0.071664,-0.918141,2.318367,0.161793,-0.124815,2.215766,0.170795,-0.508183,2.275218,0.179128,-0.838758,2.32179,0.183865,-0.872981,2.254352
23199898023.0,0.102792,-0.060854,2.216167,0.103176,0.001548,2.266999,0.121452,0.347532,2.252755,0.126753,0.510047,2.239792,-0.012884,0.229285,2.229159,-0.189759,0.17341,2.224746,-0.193515,0.051228,2.070896,-0.187695,0.000865,2.000999,0.257496,0.216988,2.242503,0.291698,-0.019822,2.26071,0.301562,-0.199108,2.196959,0.298515,-0.273921,2.18459,0.037917,-0.11839,2.202324,-0.019731,-0.486562,2.275206,-0.040001,-0.844894,2.329221,-0.07158,-0.918024,2.31841,0.160119,-0.125195,2.214156,0.170394,-0.508095,2.274891,0.179081,-0.840018,2.321685,0.190567,-0.902074,2.302661
23199940877.0,0.102052,-0.060776,2.215645,0.103464,0.001557,2.266469,0.1216,0.347189,2.251935,0.126759,0.51005,2.239784,-0.012848,0.2304,2.231279,-0.189428,0.17378,2.226905,-0.242274,0.060174,2.075833,-0.248713,0.013058,2.00359,0.257172,0.217342,2.23983,0.292686,-0.018035,2.258843,0.302161,-0.197693,2.196536,0.30012,-0.273665,2.183094,0.037081,-0.117984,2.202458,-0.019753,-0.486539,2.275164,-0.040475,-0.844258,2.329184,-0.073603,-0.920724,2.323437,0.159309,-0.125217,2.213009,0.169548,-0.503947,2.271351,0.17792,-0.838368,2.322377,0.190108,-0.902829,2.302518
23199973728.0,0.10172,-0.060712,2.215246,0.103831,0.001558,2.26617,0.122875,0.347107,2.25171,0.12675,0.510116,2.239732,-0.012277,0.231008,2.231786,-0.18852,0.173883,2.228389,-0.28035,0.065469,2.085973,-0.302734,0.034088,2.032944,0.257258,0.217038,2.237495,0.296134,-0.015073,2.254647,0.303531,-0.195427,2.194778,0.301631,-0.270306,2.176263,0.03662,-0.117522,2.202416,-0.020274,-0.480937,2.273422,-0.039723,-0.840392,2.328564,-0.073313,-0.919825,2.321877,0.158735,-0.125223,2.211986,0.169188,-0.503622,2.270996,0.178162,-0.828882,2.320102,0.190953,-0.90258,2.301362
23200005451.0,0.10153,-0.06047,2.215043,0.104234,0.001718,2.265993,0.12441,0.347204,2.251503,0.126983,0.510255,2.239645,-0.011712,0.232221,2.233747,-0.188033,0.174107,2.226461,-0.308285,0.075465,2.10745,-0.348389,0.043793,2.052473,0.257568,0.217462,2.236932,0.296136,-0.013401,2.25296,0.304329,-0.192932,2.190298,0.302596,-0.2718,2.170642,0.036191,-0.116949,2.202174,-0.020417,-0.481592,2.273724,-0.039951,-0.840624,2.328593,-0.073074,-0.919222,2.32179,0.158572,-0.125105,2.211872,0.168958,-0.503166,2.270386,0.177996,-0.829605,2.320485,0.19086,-0.902738,2.301741
23200037410.0,0.101504,-0.060464,2.215012,0.104417,0.001745,2.265943,0.126273,0.347292,2.251317,0.127571,0.510474,2.239641,-0.011235,0.232787,2.234151,-0.202749,0.16997,2.225866,-0.340347,0.078924,2.115165,-0.397925,0.047948,2.058263,0.258095,0.217587,2.236454,0.296809,-0.013752,2.250853,0.305342,-0.192457,2.185353,0.302232,-0.272681,2.165045,0.036061,-0.116878,2.202214,-0.020311,-0.482148,2.274238,-0.04001,-0.841411,2.32889,-0.073308,-0.919523,2.32127,0.15853,-0.125121,2.211821,0.16914,-0.503417,2.270359,0.178172,-0.833227,2.322996,0.189308,-0.904266,2.304209
23200081075.0,0.101425,-0.060434,2.21489,0.104612,0.001759,2.265823,0.127168,0.347242,2.251209,0.12806,0.51059,2.239179,-0.010835,0.23304,2.23403,-0.212146,0.167963,2.224812,-0.366765,0.090014,2.130785,-0.434705,0.060337,2.085709,0.258562,0.217341,2.235256,0.297324,-0.012803,2.249835,0.305653,-0.19097,2.182433,0.302565,-0.271458,2.163669,0.035868,-0.116719,2.202227,-0.020106,-0.481933,2.274371,-0.040192,-0.841402,2.32924,-0.073804,-0.919513,2.321454,0.158416,-0.125113,2.211552,0.169124,-0.503369,2.270244,0.180494,-0.830587,2.321388,0.189938,-0.900077,2.297839
23200113954.0,0.101327,-0.060379,2.214574,0.104923,0.001743,2.265572,0.128165,0.347336,2.25139,0.128767,0.510817,2.239111,-0.010695,0.233746,2.234134,-0.215958,0.167896,2.226091,-0.382883,0.100835,2.153198,-0.451588,0.07757,2.125281,0.259123,0.217635,2.233804,0.297294,-0.012399,2.248826,0.305516,-0.189856,2.179039,0.300936,-0.270512,2.154361,0.035651,-0.116601,2.202067,-0.019721,-0.482634,2.274848,-0.040095,-0.841567,2.329078,-0.073921,-0.919316,2.321041,0.158289,-0.125152,2.210879,0.170498,-0.506023,2.272973,0.18162,-0.83704,2.324241,0.187975,-0.903049,2.303496
23200158361.0,0.101067,-0.060462,2.214256,0.104993,0.001672,2.265273,0.128803,0.347197,2.251046,0.129013,0.510976,2.238901,-0.010188,0.234213,2.233415,-0.222957,0.168302,2.23264,-0.406477,0.110427,2.178802,-0.487536,0.094447,2.151845,0.259326,0.217987,2.232253,0.297306,-0.011759,2.247482,0.30505,-0.188613,2.175641,0.299828,-0.27044,2.150294,0.035343,-0.116521,2.202126,-0.019779,-0.483228,2.274748,-0.04042,-0.842285,2.329308,-0.073986,-0.919182,2.319835,0.157805,-0.125304,2.209996,0.1706,-0.506327,2.272892,0.18153,-0.840173,2.325456,0.187366,-0.906126,2.30912
23200191389.0,0.100952,-0.060427,2.213691,0.105028,0.001765,2.264586,0.129173,0.347295,2.250159,0.129321,0.511132,2.238456,-0.009664,0.234433,2.232863,-0.236013,0.169062,2.24052,-0.416185,0.114115,2.198936,-0.498993,0.097679,2.177989,0.259867,0.21804,2.23157,0.297509,-0.010827,2.244321,0.304746,-0.188943,2.171804,0.29947,-0.268143,2.146872,0.035231,-0.116415,2.201982,-0.019467,-0.484147,2.275204,-0.041322,-0.843464,2.329241,-0.072531,-0.919798,2.320837,0.157717,-0.12536,2.209212,0.170613,-0.506417,2.272937,0.182464,-0.842708,2.325354,0.182642,-0.876939,2.257651
23200224603.0,0.100935,-0.060376,2.213383,0.105216,0.00188,2.264168,0.129788,0.34738,2.249382,0.129459,0.511291,2.238119,-0.009367,0.234685,2.232454,-0.240239,0.170395,2.248105,-0.420167,0.116754,2.212605,-0.504924,0.100911,2.200648,0.260397,0.217854,2.230608,0.297559,-0.010598,2.24326,0.304907,-0.188831,2.168954,0.299252,-0.26728,2.145236,0.035148,-0.116322,2.201916,-0.019477,-0.484455,2.275256,-0.041388,-0.843881,2.328762,-0.072874,-0.920032,2.32086,0.15775,-0.125393,2.208799,0.170754,-0.506821,2.272846,0.183473,-0.843281,2.324654,0.19262,-0.903905,2.301438
23200257816.0,0.100583,-0.060138,2.212717,0.105159,0.002116,2.263441,0.13019,0.34742,2.248416,0.129505,0.511345,2.238134,-0.009275,0.234783,2.23219,-0.240654,0.172073,2.259925,-0.419599,0.11894,2.238387,-0.504423,0.102134,2.227424,0.26123,0.21825,2.229734,0.297987,-0.010895,2.240339,0.304524,-0.188152,2.1655,0.299021,-0.266365,2.14348,0.034679,-0.116113,2.201724,-0.019445,-0.484464,2.275394,-0.041437,-0.84392,2.32868,-0.072964,-0.919861,2.320745,0.157376,-0.125302,2.207759,0.170689,-0.506792,2.272675,0.183377,-0.843535,2.32547,0.189891,-0.906418,2.307319
23200290885.0,0.100296,-0.059771,2.21208,0.10542,0.002445,2.262752,0.130549,0.347643,2.247664,0.129206,0.51138,2.237807,-0.009359,0.234854,2.232125,-0.241495,0.173111,2.265372,-0.420161,0.118029,2.251861,-0.505177,0.101759,2.24176,0.260968,0.218671,2.22749,0.298221,-0.009509,2.236723,0.304432,-0.187712,2.164277,0.29912,-0.26498,2.142549,0.034291,-0.115749,2.201492,-0.019451,-0.484447,2.275399,-0.042676,-0.843345,2.327636,-0.043376,-0.877582,2.259958,0.157067,-0.124914,2.206859,0.170433,-0.505641,2.272256,0.181592,-0.839217,2.326537,0.190527,-0.90306,2.302736
23200323866.0,0.099951,-0.059646,2.211669,0.105649,0.002546,2.262313,0.13083,0.347726,2.247106,0.129063,0.511324,2.237443,-0.009728,0.235371,2.233166,-0.241815,0.174065,2.269816,-0.419878,0.116811,2.259924,-0.505208,0.100391,2.25358,0.261265,0.218978,2.226076,0.298411,-0.010271,2.235435,0.304253,-0.18824,2.163338,0.298967,-0.26487,2.142533,0.033722,-0.115705,2.201367,-0.019078,-0.485789,2.276188,-0.042559,-0.843391,2.327601,-0.043883,-0.877613,2.25995,0.15672,-0.124838,2.206254,0.170703,-0.507332,2.27184,0.184492,-0.849436,2.327639,0.185333,-0.910687,2.307598
23200365960.0,0.099601,-0.05958,2.21137,0.106139,0.002591,2.261967,0.130965,0.347887,2.246671,0.128568,0.511285,2.237012,-0.010172,0.235342,2.233565,-0.242082,0.174156,2.276365,-0.419901,0.116065,2.269751,-0.505426,0.099109,2.266343,0.259745,0.219772,2.222511,0.29836,-0.010128,2.23412,0.304203,-0.18894,2.16209,0.298916,-0.265194,2.141729,0.033239,-0.115516,2.201496,-0.019145,-0.486031,2.276309,-0.042897,-0.844491,2.3278,-0.045275,-0.878693,2.260193,0.15622,-0.124764,2.205514,0.170749,-0.507212,2.271531,0.183259,-0.84895,2.32683,0.189516,-0.908452,2.302912
23200408548.0,0.098966,-0.05936,2.210844,0.105786,0.002811,2.261278,0.130224,0.347393,2.245213,0.128091,0.511304,2.236874,-0.010656,0.235357,2.233922,-0.242078,0.173802,2.28002,-0.419976,0.11554,2.27255,-0.505567,0.098119,2.27034,0.259643,0.219765,2.221479,0.299253,-0.009778,2.2308,0.304262,-0.188958,2.161337,0.29896,-0.26519,2.141501,0.032489,-0.115357,2.201649,-0.019151,-0.485747,2.276426,-0.041675,-0.842208,2.327607,-0.044416,-0.876441,2.259998,0.15562,-0.124612,2.204408,0.170484,-0.506691,2.270787,0.181623,-0.827317,2.316046,0.178882,-0.86155,2.248437
23200441858.0,0.098373,-0.059238,2.210586,0.105435,0.002924,2.260953,0.129707,0.347502,2.244934,0.12769,0.511196,2.236543,-0.011022,0.235514,2.234206,-0.241545,0.174103,2.28286,-0.419404,0.115462,2.275992,-0.504999,0.097657,2.272707,0.259184,0.219811,2.220621,0.299647,-0.009359,2.228981,0.304163,-0.189339,2.160666,0.299093,-0.264466,2.141357,0.03184,-0.115266,2.201785,-0.019146,-0.485743,2.276463,-0.041677,-0.842731,2.328289,-0.04471,-0.876968,2.260675,0.15509,-0.124405,2.203923,0.170272,-0.506301,2.270228,0.180886,-0.830977,2.318769,0.177853,-0.865215,2.251155
23200474898.0,0.098087,-0.059391,2.210434,0.105335,0.002806,2.260793,0.129445,0.347605,2.244909,0.12684,0.511301,2.23615,-0.01128,0.235185,2.234265,-0.240457,0.174351,2.284723,-0.418379,0.115522,2.27711,-0.504047,0.097431,2.274057,0.258628,0.220033,2.219896,0.299745,-0.00957,2.227834,0.304132,-0.189483,2.160475,0.2993,-0.265176,2.141232,0.0316,-0.115424,2.201792,-0.019055,-0.48602,2.276569,-0.041839,-0.843296,2.328583,-0.045094,-0.877527,2.260979,0.154866,-0.124427,2.203735,0.170192,-0.505913,2.26941,0.181755,-0.837895,2.321977,0.191964,-0.903537,2.301622
