XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
23958719718.0,-0.299558,0.110613,2.849525,-0.29334,0.180899,2.903593,-0.275658,0.567238,2.887087,-0.245035,0.756607,2.841682,-0.439715,0.458975,2.87973,-0.509889,0.193055,2.902452,-0.524553,-0.071752,2.814386,-0.527552,-0.147229,2.796646,-0.121023,0.445013,2.863507,-0.038076,0.306352,2.698845,-0.019808,0.22376,2.436665,0.067059,0.204074,2.344586,-0.377056,0.04346,2.835573,-0.430015,-0.432954,2.920937,-0.428064,-0.861411,2.986146,-0.473513,-0.962158,2.964029,-0.229454,0.034191,2.846767,-0.157685,-0.454275,2.866099,-0.076382,-0.880583,2.97573,-0.035801,-0.966256,2.953919
23958752560.0,-0.297332,0.110884,2.847928,-0.291415,0.181267,2.902171,-0.27417,0.568291,2.885864,-0.243273,0.756936,2.842263,-0.438678,0.459322,2.878619,-0.508505,0.191871,2.899855,-0.522734,-0.070249,2.813251,-0.523499,-0.150087,2.793688,-0.118623,0.445293,2.863543,-0.028157,0.307604,2.702749,0.080671,0.232977,2.523118,0.106384,0.214233,2.409038,-0.375363,0.043411,2.833802,-0.429044,-0.432936,2.919286,-0.42787,-0.86193,2.986329,-0.473917,-0.962967,2.96352,-0.226306,0.03439,2.845289,-0.15682,-0.454316,2.866035,-0.076442,-0.880313,2.976167,-0.035641,-0.966287,2.95396
23958785766.0,-0.295415,0.111324,2.845777,-0.290188,0.181622,2.900358,-0.272831,0.568783,2.884576,-0.240698,0.757024,2.842367,-0.436473,0.45936,2.876328,-0.50721,0.191598,2.896896,-0.52035,-0.070187,2.80992,-0.522221,-0.149978,2.793389,-0.115303,0.445631,2.865175,0.00776,0.315801,2.724196,0.094283,0.238961,2.532828,0.167847,0.216309,2.432475,-0.373569,0.043886,2.831221,-0.427721,-0.431292,2.916441,-0.427771,-0.861919,2.985938,-0.474599,-0.962821,2.96677,-0.224201,0.034532,2.843342,-0.156007,-0.45432,2.865418,-0.076507,-0.880159,2.976289,-0.035692,-0.966221,2.953737
23958818865.0,-0.292734,0.112051,2.843402,-0.288362,0.182709,2.897717,-0.269898,0.57025,2.880268,-0.233425,0.760589,2.841722,-0.434848,0.458982,2.872787,-0.505521,0.19158,2.894227,-0.517649,-0.070258,2.807035,-0.521149,-0.151116,2.791228,-0.111964,0.44582,2.867539,0.04496,0.319063,2.724463,0.178499,0.22789,2.474041,0.243573,0.221264,2.438701,-0.37141,0.04456,2.82783,-0.426997,-0.430664,2.915465,-0.427622,-0.862201,2.985766,-0.472503,-0.961868,2.967538,-0.220998,0.034455,2.842196,-0.154944,-0.454324,2.864841,-0.076686,-0.879889,2.976658,-0.035016,-0.966914,2.956183
23958852617.0,-0.289073,0.112136,2.840268,-0.285596,0.182923,2.89428,-0.266382,0.570109,2.876067,-0.23234,0.760572,2.840223,-0.43211,0.457892,2.86863,-0.504572,0.191455,2.892727,-0.516052,-0.070465,2.805969,-0.519853,-0.15158,2.789793,-0.108425,0.445678,2.869187,0.061515,0.314477,2.721989,0.209717,0.223145,2.516457,0.282959,0.209961,2.459816,-0.368137,0.044394,2.824834,-0.42627,-0.430664,2.914765,-0.427427,-0.862145,2.985773,-0.468832,-0.961188,2.956674,-0.217104,0.034192,2.839413,-0.152989,-0.455028,2.864601,-0.076738,-0.879925,2.976638,-0.035053,-0.966791,2.955912
23958885735.0,-0.287043,0.112347,2.838826,-0.284029,0.183104,2.892855,-0.264619,0.570345,2.875148,-0.23054,0.761024,2.838003,-0.429885,0.457302,2.866379,-0.501514,0.197884,2.891006,-0.513757,-0.070711,2.802851,-0.515482,-0.150115,2.786547,-0.105367,0.446199,2.869762,0.073654,0.312993,2.73067,0.221414,0.226362,2.592196,0.26904,0.212343,2.536889,-0.366292,0.044423,2.822993,-0.425294,-0.430814,2.914115,-0.427068,-0.863076,2.986777,-0.467777,-0.961423,2.955146,-0.214853,0.034256,2.838229,-0.151081,-0.455883,2.863553,-0.076668,-0.879785,2.976607,-0.035028,-0.966722,2.95489
23958919694.0,-0.283591,0.11311,2.837039,-0.281415,0.184094,2.890691,-0.260664,0.571267,2.872114,-0.229623,0.761472,2.837976,-0.427298,0.457089,2.863428,-0.499301,0.199214,2.889882,-0.509904,-0.067541,2.798022,-0.510084,-0.147835,2.77843,-0.100995,0.449271,2.873152,0.086084,0.317173,2.75252,0.236897,0.231472,2.617084,0.282544,0.208026,2.563375,-0.363216,0.044592,2.821776,-0.423577,-0.430126,2.911826,-0.426733,-0.863591,2.986894,-0.467256,-0.96125,2.953667,-0.211236,0.035338,2.836249,-0.147958,-0.457711,2.863055,-0.076484,-0.879516,2.976567,-0.035185,-0.966545,2.954108
23958952622.0,-0.280783,0.114043,2.834361,-0.278961,0.18508,2.887542,-0.257621,0.571428,2.868232,-0.226523,0.761117,2.835084,-0.425732,0.456615,2.861181,-0.496744,0.201529,2.888354,-0.504805,-0.069527,2.794363,-0.504765,-0.145329,2.773796,-0.098183,0.450093,2.873696,0.120475,0.30755,2.759999,0.282688,0.221277,2.640726,0.366176,0.194038,2.591851,-0.360416,0.045238,2.818357,-0.422507,-0.430239,2.909923,-0.426642,-0.865255,2.985929,-0.466605,-0.961271,2.953307,-0.208668,0.035683,2.834577,-0.14679,-0.457644,2.862846,-0.076484,-0.879138,2.97634,-0.034941,-0.966789,2.954332
23958986694.0,-0.27824,0.115006,2.832367,-0.277306,0.186242,2.884855,-0.255203,0.571969,2.86454,-0.224016,0.761376,2.831145,-0.424452,0.456867,2.857515,-0.493678,0.203009,2.886707,-0.499999,-0.066617,2.791373,-0.495479,-0.144681,2.765179,-0.093977,0.452923,2.876237,0.112902,0.312981,2.785332,0.285188,0.224595,2.685667,0.342617,0.195133,2.657229,-0.358073,0.045501,2.816263,-0.42161,-0.430267,2.909105,-0.426442,-0.865436,2.985186,-0.46953,-0.963377,2.956059,-0.20606,0.036218,2.833181,-0.14535,-0.45847,2.862638,-0.076175,-0.879215,2.975914,-0.035124,-0.96679,2.954028
23959019854.0,-0.276272,0.116171,2.830468,-0.275812,0.187403,2.882161,-0.253161,0.571488,2.860882,-0.221967,0.761181,2.826896,-0.423359,0.457275,2.855451,-0.490848,0.204293,2.885591,-0.498168,-0.06749,2.789392,-0.49369,-0.142503,2.764546,-0.090195,0.454043,2.877687,0.116864,0.313111,2.798174,0.28303,0.224754,2.687059,0.338418,0.195302,2.654805,-0.356645,0.045783,2.814815,-0.420691,-0.430364,2.908436,-0.426353,-0.865496,2.985218,-0.47071,-0.964437,2.959382,-0.203746,0.037201,2.831375,-0.143882,-0.457454,2.860604,-0.07613,-0.879104,2.975923,-0.035128,-0.966791,2.954863
23959052640.0,-0.273999,0.116859,2.828218,-0.274423,0.187992,2.879418,-0.252044,0.571548,2.859017,-0.218892,0.760868,2.825118,-0.421025,0.457801,2.851366,-0.48873,0.204465,2.884453,-0.495896,-0.06762,2.786274,-0.489599,-0.137116,2.759755,-0.088185,0.453648,2.878427,0.119678,0.313179,2.813606,0.297223,0.223527,2.726944,0.356404,0.193643,2.702841,-0.354226,0.046298,2.812057,-0.41939,-0.430463,2.90739,-0.426242,-0.865429,2.985147,-0.47002,-0.96343,2.959249,-0.201131,0.037608,2.82942,-0.141851,-0.455722,2.858304,-0.075815,-0.879206,2.976716,-0.035281,-0.96717,2.955589
23959086588.0,-0.27239,0.117337,2.826424,-0.273542,0.188409,2.87724,-0.250845,0.571592,2.857672,-0.216626,0.760615,2.823769,-0.417886,0.457789,2.847104,-0.486901,0.20511,2.881966,-0.494907,-0.066757,2.784878,-0.48814,-0.135886,2.758591,-0.085869,0.454523,2.879061,0.119322,0.313791,2.831258,0.299925,0.221695,2.756114,0.388622,0.187493,2.723568,-0.352556,0.046868,2.810241,-0.417625,-0.428427,2.902606,-0.425337,-0.862877,2.984861,-0.471181,-0.963076,2.96506,-0.199425,0.037942,2.827491,-0.139572,-0.455685,2.856818,-0.076003,-0.878884,2.977044,-0.035169,-0.967201,2.955638
