XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
6615514106.0,-0.120287,0.040358,2.739234,-0.119709,0.110009,2.773008,-0.13271,0.473892,2.759964,-0.122871,0.644843,2.752785,-0.281282,0.36838,2.73156,-0.325281,0.091259,2.705333,-0.33163,-0.105321,2.626209,-0.324351,-0.142011,2.619546,-0.014728,0.368744,2.70508,-0.153515,0.255135,2.523346,-0.340824,0.22981,2.42465,-0.387051,0.239144,2.381979,-0.18083,-0.025441,2.727268,-0.216653,-0.466458,2.793302,-0.220904,-0.818544,2.843984,-0.241367,-0.872055,2.811723,-0.055416,-0.016617,2.742717,-0.01937,-0.469194,2.792217,0.001181,-0.833777,2.807975,0.019103,-0.890468,2.787277
6615548308.0,-0.120266,0.040041,2.739342,-0.119686,0.109485,2.773601,-0.131478,0.47383,2.76255,-0.122219,0.645163,2.753645,-0.281259,0.3683,2.731898,-0.327218,0.091532,2.707192,-0.333932,-0.1065,2.632691,-0.327955,-0.142681,2.622702,-0.014637,0.368458,2.706743,-0.146725,0.251288,2.504248,-0.304185,0.212484,2.361669,-0.337664,0.205119,2.308103,-0.180856,-0.025476,2.727277,-0.216987,-0.465952,2.793638,-0.220858,-0.818516,2.843909,-0.241759,-0.872429,2.80858,-0.055493,-0.016959,2.742616,-0.019475,-0.469028,2.792219,0.001314,-0.833221,2.80788,0.018278,-0.890406,2.787772
6615580354.0,-0.120904,0.046753,2.740219,-0.120096,0.113066,2.774891,-0.132703,0.470791,2.764253,-0.122345,0.643722,2.753478,-0.282687,0.365208,2.732887,-0.329936,0.09113,2.709295,-0.336425,-0.106898,2.634741,-0.333507,-0.147694,2.628247,-0.014566,0.36975,2.708201,-0.093689,0.257324,2.50631,-0.209197,0.212053,2.326802,-0.244616,0.198171,2.275848,-0.180255,-0.016471,2.732842,-0.217246,-0.465558,2.7939,-0.220946,-0.818456,2.843822,-0.241626,-0.872181,2.808615,-0.057439,-0.009954,2.738168,-0.019627,-0.469042,2.792344,0.001454,-0.833401,2.807393,0.01776,-0.89086,2.787553
6615641982.0,-0.121171,0.044722,2.740531,-0.119917,0.111667,2.77594,-0.133275,0.470059,2.766589,-0.122362,0.64374,2.753322,-0.28341,0.356581,2.733207,-0.332069,0.093681,2.71305,-0.345237,-0.107087,2.649469,-0.343197,-0.142292,2.634949,-0.015712,0.3731,2.707157,-0.09485,0.259148,2.503794,0.020679,0.248527,2.31857,0.059189,0.244987,2.261273,-0.180886,-0.019689,2.732685,-0.217219,-0.465237,2.794716,-0.221012,-0.817829,2.845283,-0.241621,-0.872178,2.808567,-0.057537,-0.011111,2.738201,-0.019716,-0.469912,2.792891,0.001367,-0.833246,2.807694,0.016126,-0.889024,2.782523
6615695817.0,-0.122635,0.043523,2.740563,-0.122632,0.110714,2.776915,-0.134382,0.469827,2.767674,-0.124686,0.644307,2.75428,-0.284245,0.355248,2.732939,-0.335271,0.095236,2.71542,-0.3508,-0.105799,2.653603,-0.349858,-0.147259,2.63765,-0.016755,0.374039,2.719289,-0.09582,0.258407,2.511958,0.077929,0.25744,2.38541,0.131209,0.257143,2.350693,-0.183041,-0.021304,2.731334,-0.217685,-0.464474,2.796011,-0.220931,-0.81781,2.84532,-0.241766,-0.872443,2.808244,-0.059095,-0.012801,2.738884,-0.02039,-0.46915,2.793382,0.001999,-0.833896,2.808517,0.015654,-0.889218,2.781788
6615737575.0,-0.124287,0.044269,2.739826,-0.12467,0.111313,2.776496,-0.136977,0.468003,2.765233,-0.125849,0.643743,2.754653,-0.286994,0.352871,2.733131,-0.337547,0.099593,2.715379,-0.355565,-0.101988,2.656816,-0.359231,-0.145193,2.63931,-0.009657,0.370318,2.721984,0.140747,0.29834,2.55123,0.272175,0.245505,2.386434,0.320829,0.23207,2.316721,-0.187715,-0.021766,2.727802,-0.219908,-0.46276,2.798119,-0.222022,-0.817563,2.841855,-0.241745,-0.872218,2.808298,-0.059309,-0.013181,2.739114,-0.021523,-0.468978,2.793209,0.001816,-0.833055,2.810782,0.015076,-0.887088,2.781321
6615768234.0,-0.126347,0.04517,2.739066,-0.126242,0.112187,2.775671,-0.137063,0.467651,2.762308,-0.1313,0.634254,2.750873,-0.289774,0.350865,2.733268,-0.342086,0.103381,2.716709,-0.363702,-0.09779,2.657918,-0.364624,-0.146914,2.641396,0.000599,0.366808,2.721051,0.185791,0.308105,2.588339,0.343687,0.266116,2.447299,0.405205,0.25796,2.387645,-0.193008,-0.022498,2.72696,-0.221975,-0.462104,2.798959,-0.222082,-0.817316,2.84204,-0.241523,-0.87166,2.808163,-0.059745,-0.013983,2.738871,-0.02359,-0.468467,2.792595,0.002569,-0.832779,2.81225,0.013628,-0.886844,2.781925
6615811120.0,-0.128357,0.046479,2.737552,-0.127905,0.114187,2.773289,-0.136751,0.470622,2.755967,-0.131629,0.635189,2.749352,-0.290347,0.35041,2.733075,-0.344006,0.105267,2.71891,-0.366507,-0.095912,2.660612,-0.368106,-0.145782,2.643698,0.007286,0.365945,2.71919,0.222656,0.32251,2.63912,0.400631,0.291712,2.523916,0.454052,0.291712,2.489381,-0.19664,-0.022084,2.725631,-0.223617,-0.462477,2.800431,-0.222285,-0.816943,2.841301,-0.241409,-0.871655,2.807954,-0.060231,-0.014703,2.738242,-0.025507,-0.469727,2.791646,0.001846,-0.830834,2.812392,0.011519,-0.884498,2.780923
6615844090.0,-0.129723,0.049293,2.736037,-0.12924,0.117114,2.770326,-0.135785,0.470924,2.749117,-0.131552,0.635841,2.748351,-0.291038,0.350179,2.732641,-0.345667,0.105094,2.721357,-0.369232,-0.096045,2.663397,-0.370092,-0.147014,2.646153,0.017161,0.366718,2.720416,0.262451,0.332031,2.668416,0.454943,0.314504,2.579963,0.515676,0.314974,2.561131,-0.199113,-0.020802,2.724563,-0.225086,-0.462063,2.801073,-0.2226,-0.816771,2.841214,-0.241181,-0.871369,2.807685,-0.060223,-0.01477,2.738087,-0.027708,-0.470481,2.789286,0.001604,-0.830487,2.81226,0.010554,-0.884451,2.781069
6615878125.0,-0.130742,0.051534,2.733962,-0.130203,0.119639,2.766603,-0.133288,0.472387,2.743695,-0.129687,0.636729,2.743876,-0.291067,0.350129,2.732464,-0.346071,0.104994,2.721148,-0.369906,-0.096622,2.665598,-0.372264,-0.148913,2.651192,0.023267,0.367248,2.723115,0.236816,0.35376,2.713337,0.435409,0.339287,2.642114,0.49676,0.330632,2.627858,-0.201252,-0.019281,2.722742,-0.226359,-0.462,2.801223,-0.222781,-0.816783,2.840717,-0.241547,-0.871741,2.807623,-0.060422,-0.014948,2.73721,-0.029007,-0.471119,2.787365,0.001556,-0.830254,2.812307,0.009844,-0.883227,2.779261
6615910931.0,-0.130718,0.052741,2.733039,-0.130712,0.12066,2.764581,-0.132283,0.47214,2.742639,-0.128281,0.636559,2.738186,-0.290737,0.349802,2.73149,-0.346576,0.106366,2.721851,-0.370244,-0.096154,2.670825,-0.373362,-0.14997,2.654251,0.028145,0.36986,2.728891,0.240543,0.356375,2.726933,0.447244,0.353273,2.69747,0.531628,0.346182,2.682343,-0.201788,-0.018641,2.721966,-0.226923,-0.461649,2.801086,-0.222855,-0.81709,2.840509,-0.241603,-0.871708,2.805499,-0.060068,-0.014936,2.736551,-0.029669,-0.471225,2.785698,0.001271,-0.828526,2.810754,0.009111,-0.88282,2.779783
6615955183.0,-0.130503,0.053733,2.732079,-0.131615,0.121301,2.762729,-0.131788,0.470923,2.74173,-0.127985,0.636085,2.73708,-0.290438,0.349687,2.730787,-0.347156,0.103267,2.722166,-0.367665,-0.100178,2.674469,-0.373263,-0.151303,2.655092,0.033441,0.371822,2.740072,0.244249,0.3616,2.743105,0.450575,0.360521,2.709285,0.535059,0.352757,2.694868,-0.202022,-0.017949,2.719861,-0.227095,-0.461746,2.800852,-0.223343,-0.816973,2.839135,-0.241661,-0.871754,2.805373,-0.059651,-0.015063,2.73629,-0.029737,-0.471501,2.785104,0.001331,-0.828666,2.810767,0.009569,-0.882618,2.779277
6615997966.0,-0.130023,0.054528,2.731276,-0.131693,0.121861,2.761262,-0.131436,0.470703,2.741705,-0.127622,0.636807,2.735921,-0.28967,0.349162,2.728293,-0.346728,0.10303,2.721547,-0.366403,-0.100691,2.675078,-0.370491,-0.149607,2.659669,0.033963,0.373279,2.743794,0.244141,0.362113,2.747726,0.450788,0.357404,2.718189,0.536547,0.353438,2.712154,-0.201444,-0.017353,2.71815,-0.227332,-0.462761,2.799121,-0.223501,-0.817082,2.83938,-0.242039,-0.872215,2.805347,-0.059225,-0.014994,2.735921,-0.029707,-0.471425,2.784947,0.001151,-0.828381,2.810785,0.009366,-0.882498,2.779546
6616031182.0,-0.129273,0.055283,2.730623,-0.131552,0.122502,2.759773,-0.131137,0.470365,2.74086,-0.127021,0.637304,2.734262,-0.288381,0.348809,2.725881,-0.345056,0.097309,2.717721,-0.365992,-0.106747,2.674275,-0.368654,-0.150884,2.659524,0.034748,0.37485,2.747673,0.242669,0.363188,2.753372,0.449263,0.346678,2.734502,0.511562,0.348004,2.721777,-0.200408,-0.017003,2.716713,-0.226994,-0.461671,2.797284,-0.223603,-0.816331,2.840489,-0.242319,-0.871814,2.805325,-0.058438,-0.014725,2.735914,-0.029254,-0.470793,2.784626,0.001695,-0.82949,2.811889,0.010528,-0.881576,2.777498
6616064219.0,-0.128445,0.055461,2.730652,-0.131337,0.122547,2.759394,-0.130667,0.469984,2.742382,-0.124995,0.637033,2.734828,-0.287211,0.348328,2.723664,-0.342839,0.092536,2.71405,-0.362709,-0.111712,2.671235,-0.362433,-0.16004,2.658348,0.035772,0.374891,2.751355,0.241867,0.360949,2.757174,0.447709,0.338264,2.734064,0.472497,0.348313,2.726079,-0.199582,-0.017176,2.716256,-0.22579,-0.461671,2.795387,-0.223652,-0.816643,2.841191,-0.241817,-0.872469,2.806683,-0.056781,-0.014809,2.736108,-0.027923,-0.470578,2.784593,0.002254,-0.82924,2.812556,0.011125,-0.881319,2.777641
6616098013.0,-0.127887,0.055501,2.730763,-0.131261,0.122348,2.759241,-0.130853,0.46783,2.743979,-0.124452,0.636303,2.73445,-0.286186,0.347336,2.722101,-0.340811,0.089387,2.710734,-0.35674,-0.114877,2.665775,-0.358972,-0.160738,2.652973,0.036128,0.374974,2.754065,0.239886,0.357865,2.762065,0.445492,0.337512,2.731713,0.507971,0.344763,2.722369,-0.198696,-0.017458,2.716004,-0.224098,-0.463666,2.79416,-0.223417,-0.81722,2.841089,-0.242376,-0.872657,2.80626,-0.055905,-0.014841,2.736336,-0.027214,-0.470318,2.784817,0.002561,-0.829382,2.813014,0.011338,-0.881321,2.777513
6616131117.0,-0.127146,0.055422,2.730983,-0.130999,0.122263,2.759067,-0.131149,0.467469,2.743924,-0.123075,0.635758,2.736278,-0.285956,0.346682,2.721187,-0.339698,0.088743,2.708752,-0.35173,-0.114856,2.658315,-0.351598,-0.161038,2.644793,0.036412,0.374757,2.755679,0.240259,0.356697,2.762588,0.445624,0.336195,2.729781,0.508007,0.342908,2.719527,-0.197635,-0.018057,2.715761,-0.223436,-0.463624,2.793302,-0.222968,-0.817236,2.841199,-0.242373,-0.872566,2.806296,-0.054212,-0.01527,2.737461,-0.026538,-0.469968,2.785012,0.002847,-0.829153,2.812236,0.011106,-0.881513,2.777534
6616165183.0,-0.126632,0.055255,2.731165,-0.130998,0.12219,2.758758,-0.13175,0.467149,2.743329,-0.123579,0.634958,2.73741,-0.28548,0.345655,2.719289,-0.339159,0.089098,2.706991,-0.348163,-0.11331,2.649834,-0.348093,-0.163648,2.640978,0.036292,0.374711,2.757382,0.2399,0.352369,2.763074,0.445199,0.334837,2.727033,0.507984,0.34018,2.718708,-0.196816,-0.018627,2.715703,-0.222794,-0.463557,2.79262,-0.222894,-0.817313,2.841155,-0.242535,-0.872358,2.806794,-0.053189,-0.01556,2.738358,-0.025867,-0.469829,2.785764,0.002845,-0.829102,2.812259,0.011334,-0.881747,2.77739
6616197410.0,-0.126164,0.055166,2.731332,-0.130788,0.122109,2.758588,-0.131749,0.467068,2.743433,-0.123851,0.635146,2.737294,-0.285867,0.344682,2.717984,-0.338698,0.089828,2.706157,-0.344855,-0.111344,2.643237,-0.34386,-0.1604,2.633688,0.035691,0.374514,2.758644,0.238545,0.345855,2.764031,0.443627,0.331385,2.724257,0.503931,0.330999,2.704239,-0.196128,-0.019175,2.715084,-0.222433,-0.463898,2.792373,-0.222791,-0.81816,2.842342,-0.242389,-0.872033,2.806428,-0.05238,-0.015837,2.739434,-0.025403,-0.469973,2.786034,0.002934,-0.829364,2.811971,0.011216,-0.881775,2.777409
