XQPCTick,j0x0,j0x1,j0x2,j1x0,j1x1,j1x2,j2x0,j2x1,j2x2,j3x0,j3x1,j3x2,j4x0,j4x1,j4x2,j5x0,j5x1,j5x2,j6x0,j6x1,j6x2,j7x0,j7x1,j7x2,j8x0,j8x1,j8x2,j9x0,j9x1,j9x2,j10x0,j10x1,j10x2,j11x0,j11x1,j11x2,j12x0,j12x1,j12x2,j13x0,j13x1,j13x2,j14x0,j14x1,j14x2,j15x0,j15x1,j15x2,j16x0,j16x1,j16x2,j17x0,j17x1,j17x2,j18x0,j18x1,j18x2,j19x0,j19x1,j19x2
853805671.0,0.061634,0.332405,2.677594,0.076974,0.409955,2.724629,0.08186,0.824318,2.708221,0.097978,1.005856,2.680797,-0.098439,0.696194,2.732691,-0.148941,0.394702,2.735043,-0.152014,0.120351,2.659479,-0.148277,0.026264,2.630755,0.231788,0.687333,2.647608,0.344091,0.556326,2.451578,0.358561,0.470866,2.176739,0.374512,0.417969,2.034161,-0.014343,0.259342,2.681586,-0.035547,-0.351636,2.790364,-0.05554,-0.76401,2.779298,-0.106501,-0.817334,2.720217,0.130385,0.255536,2.659825,0.189102,-0.366013,2.736809,0.200461,-0.764455,2.712818,0.228425,-0.824675,2.656579
853838517.0,0.060547,0.33047,2.676698,0.076473,0.408477,2.723687,0.082387,0.82437,2.70751,0.096614,1.005064,2.678617,-0.098473,0.695803,2.732823,-0.149097,0.39567,2.737177,-0.152338,0.119997,2.65988,-0.148307,0.026497,2.631294,0.231329,0.686338,2.645671,0.351668,0.553711,2.456731,0.445883,0.470861,2.237576,0.472889,0.444246,2.162429,-0.016024,0.257425,2.681352,-0.035484,-0.354351,2.790459,-0.054578,-0.769011,2.784912,-0.107858,-0.818189,2.71763,0.129446,0.253465,2.658237,0.187698,-0.379438,2.736431,0.19942,-0.767305,2.713511,0.228745,-0.825364,2.655805
853880543.0,0.059547,0.328928,2.67548,0.075941,0.407364,2.722173,0.083393,0.8249,2.70508,0.096444,1.004934,2.678029,-0.098104,0.695519,2.732761,-0.148645,0.3969,2.739357,-0.153145,0.118942,2.66042,-0.148451,0.026635,2.631727,0.231173,0.68524,2.643724,0.392822,0.563232,2.437271,0.50918,0.46385,2.237908,0.580078,0.429932,2.104475,-0.01713,0.256377,2.68085,-0.03549,-0.354448,2.790828,-0.054629,-0.769506,2.784815,-0.099453,-0.815383,2.722914,0.128381,0.251906,2.656631,0.18718,-0.379283,2.73591,0.199462,-0.767783,2.713724,0.228602,-0.8254,2.6555
853922686.0,0.058742,0.328497,2.674407,0.075505,0.407,2.720629,0.084084,0.82486,2.70297,0.095611,1.004997,2.677087,-0.098108,0.695198,2.732537,-0.148137,0.398112,2.741458,-0.154116,0.117617,2.66233,-0.150455,0.026567,2.63422,0.232165,0.683484,2.640724,0.397779,0.570822,2.455238,0.589844,0.467041,2.235334,0.635742,0.438232,2.159162,-0.018769,0.255828,2.680409,-0.035552,-0.354373,2.790928,-0.054093,-0.770841,2.785001,-0.098852,-0.814617,2.723266,0.127746,0.250782,2.65447,0.185518,-0.373113,2.733052,0.199158,-0.764687,2.713703,0.230249,-0.824357,2.655832
853954701.0,0.057909,0.328485,2.673147,0.074885,0.406885,2.719101,0.084737,0.824573,2.701568,0.094318,1.004092,2.673971,-0.097403,0.694827,2.731544,-0.147379,0.399086,2.74348,-0.154897,0.118055,2.66469,-0.152333,0.027487,2.636553,0.234074,0.68218,2.638702,0.407203,0.573965,2.469355,0.611559,0.471062,2.26107,0.662663,0.442672,2.200536,-0.020382,0.255573,2.679868,-0.039995,-0.342046,2.791848,-0.055596,-0.737674,2.772607,-0.095108,-0.807243,2.725759,0.127098,0.250482,2.651937,0.184597,-0.353346,2.727481,0.200321,-0.743164,2.714944,0.219237,-0.816512,2.672282
853997646.0,0.057644,0.327984,2.671693,0.074394,0.406484,2.716774,0.085739,0.82327,2.697192,0.094478,1.003463,2.671076,-0.096041,0.695042,2.729525,-0.147171,0.400613,2.744093,-0.156808,0.120804,2.667726,-0.157007,0.009483,2.64384,0.235531,0.681424,2.637904,0.420367,0.577388,2.481923,0.622761,0.482751,2.289067,0.727539,0.448242,2.174788,-0.02075,0.255288,2.679206,-0.038756,-0.355465,2.794352,-0.056289,-0.776923,2.782825,-0.102953,-0.819854,2.722302,0.126949,0.249498,2.650286,0.182333,-0.366186,2.728886,0.200375,-0.75336,2.713465,0.22189,-0.816132,2.657319
854031006.0,0.057429,0.32824,2.670864,0.073975,0.40664,2.715524,0.085937,0.82294,2.696387,0.093896,1.002817,2.669317,-0.096513,0.695139,2.728867,-0.147175,0.401016,2.743988,-0.1574,0.122107,2.67132,-0.15645,0.017941,2.650857,0.237508,0.680872,2.637614,0.42566,0.582682,2.496898,0.62698,0.489732,2.311177,0.689446,0.462667,2.26173,-0.02172,0.255276,2.67805,-0.037654,-0.352284,2.79285,-0.05707,-0.760897,2.778985,-0.103774,-0.81775,2.724554,0.127113,0.249291,2.649735,0.182124,-0.368118,2.728765,0.199117,-0.765928,2.714537,0.230092,-0.824062,2.653586
854065764.0,0.057646,0.328269,2.669982,0.073501,0.406633,2.714285,0.086055,0.822359,2.69523,0.09435,1.001898,2.666569,-0.095521,0.696068,2.724595,-0.146942,0.401253,2.743419,-0.158045,0.122441,2.67396,-0.157422,0.016313,2.653461,0.240076,0.680261,2.637352,0.431392,0.582393,2.501935,0.631165,0.490002,2.325004,0.685357,0.463879,2.266197,-0.021737,0.255255,2.67717,-0.039257,-0.351,2.792826,-0.057129,-0.760003,2.777275,-0.107565,-0.819037,2.72982,0.127713,0.248811,2.648951,0.183041,-0.369725,2.728671,0.199246,-0.766867,2.713791,0.228899,-0.82373,2.652413
854101826.0,0.058012,0.328432,2.668624,0.073467,0.406869,2.712211,0.08672,0.821853,2.692296,0.097917,1.001199,2.664199,-0.095078,0.696741,2.722461,-0.146803,0.401436,2.742025,-0.159066,0.121819,2.675755,-0.158693,0.012945,2.658089,0.242293,0.679827,2.637166,0.435213,0.582151,2.504561,0.63493,0.492181,2.335205,0.704273,0.454952,2.275007,-0.02171,0.255324,2.675967,-0.038593,-0.35041,2.792546,-0.057335,-0.759899,2.776271,-0.116367,-0.826466,2.728613,0.128404,0.248362,2.647928,0.182925,-0.371242,2.728602,0.199758,-0.76573,2.712186,0.230103,-0.824609,2.65037
854135007.0,0.058773,0.32839,2.66753,0.07331,0.406723,2.711115,0.08685,0.821632,2.692214,0.099037,0.99897,2.6591,-0.093386,0.696268,2.717276,-0.146631,0.399821,2.739305,-0.15974,0.12227,2.676903,-0.15873,0.012419,2.659161,0.244373,0.679699,2.637426,0.453301,0.578051,2.502673,0.635727,0.491842,2.341265,0.70425,0.454374,2.275718,-0.020986,0.255316,2.674299,-0.038372,-0.350738,2.792154,-0.057279,-0.759599,2.776641,-0.098861,-0.815832,2.723973,0.129611,0.247859,2.646942,0.182962,-0.371206,2.728671,0.200814,-0.763757,2.70946,0.231246,-0.825084,2.651612
